REF,LINE,DATE,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0004990,1,2024-04-09,450000,Z.BERRADA,supplier invoice,B0004990D,-19883.08,USD,manual
B0004990,2,2024-04-09,51410000,Z.BERRADA,supplier invoice,B0004990D,19883.08,USD,manual
B0004991,1,2024-09-03,420000,Z.BERRADA,utility fee,B0004991D,-15624.64,USD,manual
B0004991,2,2024-09-03,51410000,Z.BERRADA,utility fee,B0004991D,15624.64,USD,manual
B0004992,1,2024-04-07,610000,M.BENNANI,service fee,B0004992D,-38107.54,USD,manual
B0004992,2,2024-04-07,51410000,M.BENNANI,service fee,B0004992D,38107.54,USD,manual
B0004993,1,2024-11-13,420000,K.MANSOURI,supplier invoice,B0004993D,-14588.16,USD,manual
B0004993,2,2024-11-13,51410000,K.MANSOURI,supplier invoice,B0004993D,14588.16,USD,manual
B0004994,1,2024-04-19,420000,S.ELFASI,supplier invoice,B0004994D,-36627.60,USD,manual
B0004994,2,2024-04-19,51410000,S.ELFASI,supplier invoice,B0004994D,36627.60,USD,manual
B0004995,1,2024-03-05,400000,Z.BERRADA,rent charge,B0004995D,-31386.60,USD,manual
B0004995,2,2024-03-05,51410000,Z.BERRADA,rent charge,B0004995D,31386.60,USD,manual
B0004996,1,2024-07-11,610000,M.BENNANI,service fee,B0004996D,-38904.12,USD,manual
B0004996,2,2024-07-11,51410000,M.BENNANI,service fee,B0004996D,38904.12,USD,manual
B0004997,1,2024-11-17,420000,H.AITLA,service fee,B0004997D,-20969.39,USD,manual
B0004997,2,2024-11-17,51410000,H.AITLA,service fee,B0004997D,20969.39,USD,manual
B0004998,1,2024-06-06,420000,Z.BERRADA,utility fee,B0004998D,-26051.00,USD,manual
B0004998,2,2024-06-06,51410000,Z.BERRADA,utility fee,B0004998D,26051.00,USD,manual
B0004999,1,2024-04-22,400000,Z.BERRADA,utility fee,B0004999D,-16089.10,USD,manual
B0004999,2,2024-04-22,51410000,Z.BERRADA,utility fee,B0004999D,16089.10,USD,manual
B0005000,1,2024-07-02,420000,Z.BERRADA,service fee,B0005000D,-7844.26,USD,manual
B0005000,2,2024-07-02,51410000,Z.BERRADA,service fee,B0005000D,7844.26,USD,manual
B0005001,1,2024-09-09,450000,S.ELFASI,utility fee,B0005001D,-1059.10,USD,manual
B0005001,2,2024-09-09,51410000,S.ELFASI,utility fee,B0005001D,1059.10,USD,manual
B0005002,1,2024-10-26,420000,S.ELFASI,service fee,B0005002D,-12536.20,USD,manual
B0005002,2,2024-10-26,51410000,S.ELFASI,service fee,B0005002D,12536.20,USD,manual
B0005003,1,2024-10-16,610000,H.AITLA,office supplies,B0005003D,-10391.70,USD,manual
B0005003,2,2024-10-16,51410000,H.AITLA,office supplies,B0005003D,10391.70,USD,manual
B0005004,1,2024-08-04,620000,S.ELFASI,service fee,B0005004D,-9447.84,USD,manual
B0005004,2,2024-08-04,51410000,S.ELFASI,service fee,B0005004D,9447.84,USD,manual
B0005005,1,2024-03-08,400000,Z.BERRADA,rent charge,B0005005D,-29357.12,USD,manual
B0005005,2,2024-03-08,51410000,Z.BERRADA,rent charge,B0005005D,29357.12,USD,manual
B0005006,1,2024-01-22,450000,K.MANSOURI,utility fee,B0005006D,-5843.69,USD,manual
B0005006,2,2024-01-22,51410000,K.MANSOURI,utility fee,B0005006D,5843.69,USD,manual
B0005007,1,2024-06-26,610000,Z.BERRADA,rent charge,B0005007D,-33581.80,USD,manual
B0005007,2,2024-06-26,51410000,Z.BERRADA,rent charge,B0005007D,33581.80,USD,manual
B0005008,1,2024-04-10,420000,K.MANSOURI,service fee,B0005008D,-37233.69,USD,manual
B0005008,2,2024-04-10,51410000,K.MANSOURI,service fee,B0005008D,37233.69,USD,manual
B0005009,1,2024-10-17,610000,H.AITLA,supplier invoice,B0005009D,-18898.37,USD,manual
B0005009,2,2024-10-17,51410000,H.AITLA,supplier invoice,B0005009D,18898.37,USD,manual
B0005010,1,2024-06-06,400000,Z.BERRADA,service fee,B0005010D,-33777.73,USD,manual
B0005010,2,2024-06-06,51410000,Z.BERRADA,service fee,B0005010D,33777.73,USD,manual
B0005011,1,2024-11-05,420000,K.MANSOURI,rent charge,B0005011D,-8028.26,USD,manual
B0005011,2,2024-11-05,51410000,K.MANSOURI,rent charge,B0005011D,8028.26,USD,manual
B0005012,1,2024-11-21,610000,Z.BERRADA,service fee,B0005012D,-37025.26,USD,manual
B0005012,2,2024-11-21,51410000,Z.BERRADA,service fee,B0005012D,37025.26,USD,manual
B0005013,1,2024-06-13,450000,H.AITLA,rent charge,B0005013D,-7921.06,USD,manual
B0005013,2,2024-06-13,51410000,H.AITLA,rent charge,B0005013D,7921.06,USD,manual
B0005014,1,2024-10-03,400000,H.AITLA,supplier invoice,B0005014D,-21069.28,USD,manual
B0005014,2,2024-10-03,51410000,H.AITLA,supplier invoice,B0005014D,21069.28,USD,manual
B0005015,1,2024-09-24,400000,M.BENNANI,utility fee,B0005015D,-13614.70,USD,manual
B0005015,2,2024-09-24,51410000,M.BENNANI,utility fee,B0005015D,13614.70,USD,manual
B0005016,1,2024-09-21,400000,M.BENNANI,utility fee,B0005016D,-27502.98,USD,manual
B0005016,2,2024-09-21,51410000,M.BENNANI,utility fee,B0005016D,27502.98,USD,manual
B0005017,1,2024-11-13,610000,Z.BERRADA,rent charge,B0005017D,-37497.33,USD,manual
B0005017,2,2024-11-13,51410000,Z.BERRADA,rent charge,B0005017D,37497.33,USD,manual
B0005018,1,2024-04-04,420000,S.ELFASI,supplier invoice,B0005018D,-41499.43,USD,manual
B0005018,2,2024-04-04,51410000,S.ELFASI,supplier invoice,B0005018D,41499.43,USD,manual
B0005019,1,2024-02-08,620000,H.AITLA,office supplies,B0005019D,-36717.66,USD,manual
B0005019,2,2024-02-08,51410000,H.AITLA,office supplies,B0005019D,36717.66,USD,manual
B0005020,1,2024-10-17,420000,H.AITLA,supplier invoice,B0005020D,-32353.44,USD,manual
B0005020,2,2024-10-17,51410000,H.AITLA,supplier invoice,B0005020D,32353.44,USD,manual
B0005021,1,2024-09-19,420000,K.MANSOURI,office supplies,B0005021D,-36602.01,USD,manual
B0005021,2,2024-09-19,51410000,K.MANSOURI,office supplies,B0005021D,36602.01,USD,manual
B0005022,1,2024-04-07,610000,M.BENNANI,service fee,B0005022D,-32715.41,USD,manual
B0005022,2,2024-04-07,51410000,M.BENNANI,service fee,B0005022D,32715.41,USD,manual
B0005023,1,2024-11-24,620000,S.ELFASI,utility fee,B0005023D,-14570.92,USD,manual
B0005023,2,2024-11-24,51410000,S.ELFASI,utility fee,B0005023D,14570.92,USD,manual
B0005024,1,2024-05-10,400000,M.BENNANI,service fee,B0005024D,-20202.20,USD,manual
B0005024,2,2024-05-10,51410000,M.BENNANI,service fee,B0005024D,20202.20,USD,manual
B0005025,1,2024-11-02,450000,M.BENNANI,rent charge,B0005025D,-12994.61,USD,manual
B0005025,2,2024-11-02,51410000,M.BENNANI,rent charge,B0005025D,12994.61,USD,manual
B0005026,1,2024-06-22,400000,K.MANSOURI,rent charge,B0005026D,-24772.61,USD,manual
B0005026,2,2024-06-22,51410000,K.MANSOURI,rent charge,B0005026D,24772.61,USD,manual
B0005027,1,2024-03-16,620000,K.MANSOURI,utility fee,B0005027D,-22145.57,USD,manual
B0005027,2,2024-03-16,51410000,K.MANSOURI,utility fee,B0005027D,22145.57,USD,manual
B0005028,1,2024-01-14,420000,K.MANSOURI,supplier invoice,B0005028D,-16433.03,USD,manual
B0005028,2,2024-01-14,51410000,K.MANSOURI,supplier invoice,B0005028D,16433.03,USD,manual
B0005029,1,2024-11-14,420000,S.ELFASI,supplier invoice,B0005029D,-9268.81,USD,manual
B0005029,2,2024-11-14,51410000,S.ELFASI,supplier invoice,B0005029D,9268.81,USD,manual
B0005030,1,2024-10-03,620000,K.MANSOURI,rent charge,B0005030D,-4161.89,USD,manual
B0005030,2,2024-10-03,51410000,K.MANSOURI,rent charge,B0005030D,4161.89,USD,manual
B0005031,1,2024-01-05,610000,H.AITLA,service fee,B0005031D,-27444.12,USD,manual
B0005031,2,2024-01-05,51410000,H.AITLA,service fee,B0005031D,27444.12,USD,manual
B0005032,1,2024-08-09,420000,M.BENNANI,office supplies,B0005032D,-35510.27,USD,manual
B0005032,2,2024-08-09,51410000,M.BENNANI,office supplies,B0005032D,35510.27,USD,manual
B0005033,1,2024-02-26,610000,Z.BERRADA,service fee,B0005033D,-26086.76,USD,manual
B0005033,2,2024-02-26,51410000,Z.BERRADA,service fee,B0005033D,26086.76,USD,manual
B0005034,1,2024-07-25,400000,H.AITLA,utility fee,B0005034D,-33809.66,USD,manual
B0005034,2,2024-07-25,51410000,H.AITLA,utility fee,B0005034D,33809.66,USD,manual
B0005035,1,2024-04-19,450000,S.ELFASI,rent charge,B0005035D,-23947.08,USD,manual
B0005035,2,2024-04-19,51410000,S.ELFASI,rent charge,B0005035D,23947.08,USD,manual
B0005036,1,2024-03-10,400000,K.MANSOURI,service fee,B0005036D,-36267.92,USD,manual
B0005036,2,2024-03-10,51410000,K.MANSOURI,service fee,B0005036D,36267.92,USD,manual
B0005037,1,2024-12-07,420000,K.MANSOURI,rent charge,B0005037D,-31237.87,USD,manual
B0005037,2,2024-12-07,51410000,K.MANSOURI,rent charge,B0005037D,31237.87,USD,manual
B0005038,1,2024-09-02,610000,K.MANSOURI,rent charge,B0005038D,-6960.75,USD,manual
B0005038,2,2024-09-02,51410000,K.MANSOURI,rent charge,B0005038D,6960.75,USD,manual
B0005039,1,2024-01-16,420000,K.MANSOURI,rent charge,B0005039D,-37767.62,USD,manual
B0005039,2,2024-01-16,51410000,K.MANSOURI,rent charge,B0005039D,37767.62,USD,manual
B0005040,1,2024-06-02,450000,M.BENNANI,supplier invoice,B0005040D,-9858.83,USD,manual
B0005040,2,2024-06-02,51410000,M.BENNANI,supplier invoice,B0005040D,9858.83,USD,manual
B0005041,1,2024-06-25,420000,K.MANSOURI,service fee,B0005041D,-4998.10,USD,manual
B0005041,2,2024-06-25,51410000,K.MANSOURI,service fee,B0005041D,4998.10,USD,manual
B0005042,1,2024-04-14,450000,S.ELFASI,utility fee,B0005042D,-9399.29,USD,manual
B0005042,2,2024-04-14,51410000,S.ELFASI,utility fee,B0005042D,9399.29,USD,manual
B0005043,1,2024-03-09,450000,M.BENNANI,utility fee,B0005043D,-15124.53,USD,manual
B0005043,2,2024-03-09,51410000,M.BENNANI,utility fee,B0005043D,15124.53,USD,manual
B0005044,1,2024-06-21,420000,S.ELFASI,utility fee,B0005044D,-27256.40,USD,manual
B0005044,2,2024-06-21,51410000,S.ELFASI,utility fee,B0005044D,27256.40,USD,manual
B0005045,1,2024-02-05,610000,M.BENNANI,service fee,B0005045D,-12454.70,USD,manual
B0005045,2,2024-02-05,51410000,M.BENNANI,service fee,B0005045D,12454.70,USD,manual
B0005046,1,2024-03-23,420000,H.AITLA,office supplies,B0005046D,-32126.21,USD,manual
B0005046,2,2024-03-23,51410000,H.AITLA,office supplies,B0005046D,32126.21,USD,manual
B0005047,1,2024-10-12,610000,M.BENNANI,office supplies,B0005047D,-30982.58,USD,manual
B0005047,2,2024-10-12,51410000,M.BENNANI,office supplies,B0005047D,30982.58,USD,manual
B0005048,1,2024-09-02,400000,M.BENNANI,supplier invoice,B0005048D,-18585.65,USD,manual
B0005048,2,2024-09-02,51410000,M.BENNANI,supplier invoice,B0005048D,18585.65,USD,manual
B0005049,1,2024-04-16,420000,S.ELFASI,rent charge,B0005049D,-9904.48,USD,manual
B0005049,2,2024-04-16,51410000,S.ELFASI,rent charge,B0005049D,9904.48,USD,manual
B0005050,1,2024-04-05,610000,S.ELFASI,service fee,B0005050D,-12408.10,USD,manual
B0005050,2,2024-04-05,51410000,S.ELFASI,service fee,B0005050D,12408.10,USD,manual
B0005051,1,2024-10-19,420000,S.ELFASI,rent charge,B0005051D,-10177.71,USD,manual
B0005051,2,2024-10-19,51410000,S.ELFASI,rent charge,B0005051D,10177.71,USD,manual
B0005052,1,2024-01-18,620000,Z.BERRADA,supplier invoice,B0005052D,-41486.84,USD,manual
B0005052,2,2024-01-18,51410000,Z.BERRADA,supplier invoice,B0005052D,41486.84,USD,manual
B0005053,1,2024-04-09,620000,Z.BERRADA,supplier invoice,B0005053D,-18782.89,USD,manual
B0005053,2,2024-04-09,51410000,Z.BERRADA,supplier invoice,B0005053D,18782.89,USD,manual
B0005054,1,2024-09-13,620000,S.ELFASI,utility fee,B0005054D,-32004.10,USD,manual
B0005054,2,2024-09-13,51410000,S.ELFASI,utility fee,B0005054D,32004.10,USD,manual
B0005055,1,2024-09-03,420000,H.AITLA,rent charge,B0005055D,-17854.02,USD,manual
B0005055,2,2024-09-03,51410000,H.AITLA,rent charge,B0005055D,17854.02,USD,manual
B0005056,1,2024-12-19,420000,S.ELFASI,supplier invoice,B0005056D,-10730.73,USD,manual
B0005056,2,2024-12-19,51410000,S.ELFASI,supplier invoice,B0005056D,10730.73,USD,manual
B0005057,1,2024-05-14,400000,H.AITLA,service fee,B0005057D,-8612.68,USD,manual
B0005057,2,2024-05-14,51410000,H.AITLA,service fee,B0005057D,8612.68,USD,manual
B0005058,1,2024-01-13,400000,Z.BERRADA,rent charge,B0005058D,-19973.14,USD,manual
B0005058,2,2024-01-13,51410000,Z.BERRADA,rent charge,B0005058D,19973.14,USD,manual
B0005059,1,2024-08-02,620000,M.BENNANI,supplier invoice,B0005059D,-14836.12,USD,manual
B0005059,2,2024-08-02,51410000,M.BENNANI,supplier invoice,B0005059D,14836.12,USD,manual
B0005060,1,2024-06-07,420000,H.AITLA,utility fee,B0005060D,-17031.98,USD,manual
B0005060,2,2024-06-07,51410000,H.AITLA,utility fee,B0005060D,17031.98,USD,manual
B0005061,1,2024-06-03,620000,H.AITLA,rent charge,B0005061D,-38948.88,USD,manual
B0005061,2,2024-06-03,51410000,H.AITLA,rent charge,B0005061D,38948.88,USD,manual
B0005062,1,2024-01-13,620000,H.AITLA,supplier invoice,B0005062D,-25271.37,USD,manual
B0005062,2,2024-01-13,51410000,H.AITLA,supplier invoice,B0005062D,25271.37,USD,manual
B0005063,1,2024-02-11,400000,S.ELFASI,service fee,B0005063D,-10922.57,USD,manual
B0005063,2,2024-02-11,51410000,S.ELFASI,service fee,B0005063D,10922.57,USD,manual
B0005064,1,2024-03-07,620000,S.ELFASI,service fee,B0005064D,-32160.02,USD,manual
B0005064,2,2024-03-07,51410000,S.ELFASI,service fee,B0005064D,32160.02,USD,manual
B0005065,1,2024-02-10,400000,H.AITLA,office supplies,B0005065D,-21082.97,USD,manual
B0005065,2,2024-02-10,51410000,H.AITLA,office supplies,B0005065D,21082.97,USD,manual
B0005066,1,2024-03-23,400000,K.MANSOURI,service fee,B0005066D,-14365.47,USD,manual
B0005066,2,2024-03-23,51410000,K.MANSOURI,service fee,B0005066D,14365.47,USD,manual
B0005067,1,2024-05-16,610000,Z.BERRADA,supplier invoice,B0005067D,-41430.79,USD,manual
B0005067,2,2024-05-16,51410000,Z.BERRADA,supplier invoice,B0005067D,41430.79,USD,manual
B0005068,1,2024-07-08,450000,K.MANSOURI,supplier invoice,B0005068D,-7024.60,USD,manual
B0005068,2,2024-07-08,51410000,K.MANSOURI,supplier invoice,B0005068D,7024.60,USD,manual
B0005069,1,2024-06-23,610000,M.BENNANI,supplier invoice,B0005069D,-24656.08,USD,manual
B0005069,2,2024-06-23,51410000,M.BENNANI,supplier invoice,B0005069D,24656.08,USD,manual
B0005070,1,2024-02-06,620000,S.ELFASI,service fee,B0005070D,-12188.52,USD,manual
B0005070,2,2024-02-06,51410000,S.ELFASI,service fee,B0005070D,12188.52,USD,manual
B0005071,1,2024-11-24,610000,S.ELFASI,office supplies,B0005071D,-8530.38,USD,manual
B0005071,2,2024-11-24,51410000,S.ELFASI,office supplies,B0005071D,8530.38,USD,manual
B0005072,1,2024-03-05,450000,S.ELFASI,supplier invoice,B0005072D,-22295.20,USD,manual
B0005072,2,2024-03-05,51410000,S.ELFASI,supplier invoice,B0005072D,22295.20,USD,manual
B0005073,1,2024-03-26,400000,H.AITLA,office supplies,B0005073D,-34854.77,USD,manual
B0005073,2,2024-03-26,51410000,H.AITLA,office supplies,B0005073D,34854.77,USD,manual
B0005074,1,2024-12-13,450000,M.BENNANI,service fee,B0005074D,-2514.71,USD,manual
B0005074,2,2024-12-13,51410000,M.BENNANI,service fee,B0005074D,2514.71,USD,manual
B0005075,1,2024-12-09,610000,M.BENNANI,service fee,B0005075D,-33085.74,USD,manual
B0005075,2,2024-12-09,51410000,M.BENNANI,service fee,B0005075D,33085.74,USD,manual
B0005076,1,2024-05-22,610000,S.ELFASI,office supplies,B0005076D,-10514.45,USD,manual
B0005076,2,2024-05-22,51410000,S.ELFASI,office supplies,B0005076D,10514.45,USD,manual
B0005077,1,2024-05-16,400000,H.AITLA,supplier invoice,B0005077D,-25883.40,USD,manual
B0005077,2,2024-05-16,51410000,H.AITLA,supplier invoice,B0005077D,25883.40,USD,manual
B0005078,1,2024-02-19,420000,M.BENNANI,rent charge,B0005078D,-30587.99,USD,manual
B0005078,2,2024-02-19,51410000,M.BENNANI,rent charge,B0005078D,30587.99,USD,manual
B0005079,1,2024-03-09,420000,M.BENNANI,rent charge,B0005079D,-24496.22,USD,manual
B0005079,2,2024-03-09,51410000,M.BENNANI,rent charge,B0005079D,24496.22,USD,manual
B0005080,1,2024-10-20,450000,Z.BERRADA,service fee,B0005080D,-33098.81,USD,manual
B0005080,2,2024-10-20,51410000,Z.BERRADA,service fee,B0005080D,33098.81,USD,manual
B0005081,1,2024-08-02,610000,Z.BERRADA,supplier invoice,B0005081D,-34406.90,USD,manual
B0005081,2,2024-08-02,51410000,Z.BERRADA,supplier invoice,B0005081D,34406.90,USD,manual
B0005082,1,2024-06-24,450000,M.BENNANI,utility fee,B0005082D,-5546.61,USD,manual
B0005082,2,2024-06-24,51410000,M.BENNANI,utility fee,B0005082D,5546.61,USD,manual
B0005083,1,2024-06-26,420000,S.ELFASI,rent charge,B0005083D,-27493.88,USD,manual
B0005083,2,2024-06-26,51410000,S.ELFASI,rent charge,B0005083D,27493.88,USD,manual
B0005084,1,2024-11-23,620000,S.ELFASI,rent charge,B0005084D,-11888.01,USD,manual
B0005084,2,2024-11-23,51410000,S.ELFASI,rent charge,B0005084D,11888.01,USD,manual
B0005085,1,2024-12-23,400000,K.MANSOURI,office supplies,B0005085D,-12504.34,USD,manual
B0005085,2,2024-12-23,51410000,K.MANSOURI,office supplies,B0005085D,12504.34,USD,manual
B0005086,1,2024-10-19,620000,H.AITLA,supplier invoice,B0005086D,-3856.78,USD,manual
B0005086,2,2024-10-19,51410000,H.AITLA,supplier invoice,B0005086D,3856.78,USD,manual
B0005087,1,2024-08-07,610000,Z.BERRADA,service fee,B0005087D,-2350.08,USD,manual
B0005087,2,2024-08-07,51410000,Z.BERRADA,service fee,B0005087D,2350.08,USD,manual
B0005088,1,2024-07-20,400000,K.MANSOURI,office supplies,B0005088D,-38303.52,USD,manual
B0005088,2,2024-07-20,51410000,K.MANSOURI,office supplies,B0005088D,38303.52,USD,manual
B0005089,1,2024-05-06,420000,S.ELFASI,service fee,B0005089D,-15707.34,USD,manual
B0005089,2,2024-05-06,51410000,S.ELFASI,service fee,B0005089D,15707.34,USD,manual
B0005090,1,2024-12-17,620000,K.MANSOURI,utility fee,B0005090D,-37310.61,USD,manual
B0005090,2,2024-12-17,51410000,K.MANSOURI,utility fee,B0005090D,37310.61,USD,manual
B0005091,1,2024-01-08,620000,M.BENNANI,office supplies,B0005091D,-30115.53,USD,manual
B0005091,2,2024-01-08,51410000,M.BENNANI,office supplies,B0005091D,30115.53,USD,manual
B0005092,1,2024-06-06,450000,Z.BERRADA,supplier invoice,B0005092D,-16930.75,USD,manual
B0005092,2,2024-06-06,51410000,Z.BERRADA,supplier invoice,B0005092D,16930.75,USD,manual
B0005093,1,2024-11-19,420000,Z.BERRADA,service fee,B0005093D,-22164.95,USD,manual
B0005093,2,2024-11-19,51410000,Z.BERRADA,service fee,B0005093D,22164.95,USD,manual
B0005094,1,2024-09-06,450000,S.ELFASI,office supplies,B0005094D,-17170.80,USD,manual
B0005094,2,2024-09-06,51410000,S.ELFASI,office supplies,B0005094D,17170.80,USD,manual
B0005095,1,2024-12-03,420000,S.ELFASI,supplier invoice,B0005095D,-15883.20,USD,manual
B0005095,2,2024-12-03,51410000,S.ELFASI,supplier invoice,B0005095D,15883.20,USD,manual
B0005096,1,2024-01-02,610000,Z.BERRADA,utility fee,B0005096D,-29910.29,USD,manual
B0005096,2,2024-01-02,51410000,Z.BERRADA,utility fee,B0005096D,29910.29,USD,manual
B0005097,1,2024-11-26,450000,H.AITLA,utility fee,B0005097D,-19713.47,USD,manual
B0005097,2,2024-11-26,51410000,H.AITLA,utility fee,B0005097D,19713.47,USD,manual
B0005098,1,2024-11-21,450000,H.AITLA,supplier invoice,B0005098D,-15578.12,USD,manual
B0005098,2,2024-11-21,51410000,H.AITLA,supplier invoice,B0005098D,15578.12,USD,manual
B0005099,1,2024-08-03,450000,K.MANSOURI,supplier invoice,B0005099D,-6837.97,USD,manual
B0005099,2,2024-08-03,51410000,K.MANSOURI,supplier invoice,B0005099D,6837.97,USD,manual
B0005100,1,2024-07-03,400000,M.BENNANI,supplier invoice,B0005100D,-16579.18,USD,manual
B0005100,2,2024-07-03,51410000,M.BENNANI,supplier invoice,B0005100D,16579.18,USD,manual
B0005101,1,2024-08-04,400000,S.ELFASI,rent charge,B0005101D,-10534.92,USD,manual
B0005101,2,2024-08-04,51410000,S.ELFASI,rent charge,B0005101D,10534.92,USD,manual
B0005102,1,2024-04-17,420000,S.ELFASI,service fee,B0005102D,-2971.04,USD,manual
B0005102,2,2024-04-17,51410000,S.ELFASI,service fee,B0005102D,2971.04,USD,manual
B0005103,1,2024-10-08,420000,S.ELFASI,office supplies,B0005103D,-17370.59,USD,manual
B0005103,2,2024-10-08,51410000,S.ELFASI,office supplies,B0005103D,17370.59,USD,manual
B0005104,1,2024-08-18,610000,H.AITLA,office supplies,B0005104D,-27778.35,USD,manual
B0005104,2,2024-08-18,51410000,H.AITLA,office supplies,B0005104D,27778.35,USD,manual
B0005105,1,2024-05-14,620000,H.AITLA,supplier invoice,B0005105D,-26026.93,USD,manual
B0005105,2,2024-05-14,51410000,H.AITLA,supplier invoice,B0005105D,26026.93,USD,manual
B0005106,1,2024-07-02,400000,H.AITLA,office supplies,B0005106D,-24788.27,USD,manual
B0005106,2,2024-07-02,51410000,H.AITLA,office supplies,B0005106D,24788.27,USD,manual
B0005107,1,2024-11-22,450000,M.BENNANI,utility fee,B0005107D,-37327.06,USD,manual
B0005107,2,2024-11-22,51410000,M.BENNANI,utility fee,B0005107D,37327.06,USD,manual
B0005108,1,2024-03-25,420000,M.BENNANI,office supplies,B0005108D,-12112.02,USD,manual
B0005108,2,2024-03-25,51410000,M.BENNANI,office supplies,B0005108D,12112.02,USD,manual
B0005109,1,2024-07-20,610000,H.AITLA,rent charge,B0005109D,-30272.01,USD,manual
B0005109,2,2024-07-20,51410000,H.AITLA,rent charge,B0005109D,30272.01,USD,manual
B0005110,1,2024-10-19,420000,Z.BERRADA,utility fee,B0005110D,-803.37,USD,manual
B0005110,2,2024-10-19,51410000,Z.BERRADA,utility fee,B0005110D,803.37,USD,manual
B0005111,1,2024-06-15,400000,S.ELFASI,utility fee,B0005111D,-20108.69,USD,manual
B0005111,2,2024-06-15,51410000,S.ELFASI,utility fee,B0005111D,20108.69,USD,manual
B0005112,1,2024-09-18,420000,H.AITLA,office supplies,B0005112D,-6278.16,USD,manual
B0005112,2,2024-09-18,51410000,H.AITLA,office supplies,B0005112D,6278.16,USD,manual
B0005113,1,2024-08-06,400000,Z.BERRADA,rent charge,B0005113D,-26543.96,USD,manual
B0005113,2,2024-08-06,51410000,Z.BERRADA,rent charge,B0005113D,26543.96,USD,manual
B0005114,1,2024-07-22,450000,Z.BERRADA,supplier invoice,B0005114D,-35617.45,USD,manual
B0005114,2,2024-07-22,51410000,Z.BERRADA,supplier invoice,B0005114D,35617.45,USD,manual
B0005115,1,2024-05-16,610000,H.AITLA,rent charge,B0005115D,-24558.60,USD,manual
B0005115,2,2024-05-16,51410000,H.AITLA,rent charge,B0005115D,24558.60,USD,manual
B0005116,1,2024-02-19,420000,Z.BERRADA,office supplies,B0005116D,-6039.13,USD,manual
B0005116,2,2024-02-19,51410000,Z.BERRADA,office supplies,B0005116D,6039.13,USD,manual
B0005117,1,2024-03-20,620000,H.AITLA,rent charge,B0005117D,-30918.10,USD,manual
B0005117,2,2024-03-20,51410000,H.AITLA,rent charge,B0005117D,30918.10,USD,manual
B0005118,1,2024-12-11,620000,H.AITLA,supplier invoice,B0005118D,-3327.17,USD,manual
B0005118,2,2024-12-11,51410000,H.AITLA,supplier invoice,B0005118D,3327.17,USD,manual
B0005119,1,2024-05-12,620000,H.AITLA,service fee,B0005119D,-30507.52,USD,manual
B0005119,2,2024-05-12,51410000,H.AITLA,service fee,B0005119D,30507.52,USD,manual
B0005120,1,2024-02-14,400000,Z.BERRADA,supplier invoice,B0005120D,-23369.38,USD,manual
B0005120,2,2024-02-14,51410000,Z.BERRADA,supplier invoice,B0005120D,23369.38,USD,manual
B0005121,1,2024-10-12,620000,H.AITLA,office supplies,B0005121D,-19778.90,USD,manual
B0005121,2,2024-10-12,51410000,H.AITLA,office supplies,B0005121D,19778.90,USD,manual
B0005122,1,2024-12-05,450000,M.BENNANI,service fee,B0005122D,-27814.04,USD,manual
B0005122,2,2024-12-05,51410000,M.BENNANI,service fee,B0005122D,27814.04,USD,manual
B0005123,1,2024-07-02,400000,Z.BERRADA,supplier invoice,B0005123D,-19281.75,USD,manual
B0005123,2,2024-07-02,51410000,Z.BERRADA,supplier invoice,B0005123D,19281.75,USD,manual
B0005124,1,2024-11-03,610000,Z.BERRADA,service fee,B0005124D,-23226.65,USD,manual
B0005124,2,2024-11-03,51410000,Z.BERRADA,service fee,B0005124D,23226.65,USD,manual
B0005125,1,2024-05-25,620000,K.MANSOURI,utility fee,B0005125D,-22546.93,USD,manual
B0005125,2,2024-05-25,51410000,K.MANSOURI,utility fee,B0005125D,22546.93,USD,manual
B0005126,1,2024-05-11,400000,Z.BERRADA,supplier invoice,B0005126D,-15019.18,USD,manual
B0005126,2,2024-05-11,51410000,Z.BERRADA,supplier invoice,B0005126D,15019.18,USD,manual
B0005127,1,2024-11-23,450000,M.BENNANI,supplier invoice,B0005127D,-35894.11,USD,manual
B0005127,2,2024-11-23,51410000,M.BENNANI,supplier invoice,B0005127D,35894.11,USD,manual
B0005128,1,2024-02-16,420000,Z.BERRADA,service fee,B0005128D,-13549.08,USD,manual
B0005128,2,2024-02-16,51410000,Z.BERRADA,service fee,B0005128D,13549.08,USD,manual
B0005129,1,2024-05-15,620000,M.BENNANI,rent charge,B0005129D,-9802.81,USD,manual
B0005129,2,2024-05-15,51410000,M.BENNANI,rent charge,B0005129D,9802.81,USD,manual
B0005130,1,2024-09-07,620000,S.ELFASI,utility fee,B0005130D,-6598.74,USD,manual
B0005130,2,2024-09-07,51410000,S.ELFASI,utility fee,B0005130D,6598.74,USD,manual
B0005131,1,2024-10-11,400000,Z.BERRADA,office supplies,B0005131D,-35720.87,USD,manual
B0005131,2,2024-10-11,51410000,Z.BERRADA,office supplies,B0005131D,35720.87,USD,manual
B0005132,1,2024-04-05,610000,K.MANSOURI,utility fee,B0005132D,-22036.22,USD,manual
B0005132,2,2024-04-05,51410000,K.MANSOURI,utility fee,B0005132D,22036.22,USD,manual
B0005133,1,2024-12-04,400000,K.MANSOURI,supplier invoice,B0005133D,-8969.37,USD,manual
B0005133,2,2024-12-04,51410000,K.MANSOURI,supplier invoice,B0005133D,8969.37,USD,manual
