REF,LINE,DATE,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0018483,1,2024-05-04,620000,Z.BERRADA,office supplies,B0018483D,-29702.03,USD,manual
B0018483,2,2024-05-04,51410000,Z.BERRADA,office supplies,B0018483D,29702.03,USD,manual
B0018484,1,2024-06-08,450000,Z.BERRADA,office supplies,B0018484D,-30305.52,USD,manual
B0018484,2,2024-06-08,51410000,Z.BERRADA,office supplies,B0018484D,30305.52,USD,manual
B0018485,1,2024-08-12,620000,S.ELFASI,utility fee,B0018485D,-15115.24,USD,manual
B0018485,2,2024-08-12,51410000,S.ELFASI,utility fee,B0018485D,15115.24,USD,manual
B0018486,1,2024-12-10,450000,Z.BERRADA,rent charge,B0018486D,-41465.69,USD,manual
B0018486,2,2024-12-10,51410000,Z.BERRADA,rent charge,B0018486D,41465.69,USD,manual
B0018487,1,2024-10-17,450000,Z.BERRADA,office supplies,B0018487D,-38748.75,USD,manual
B0018487,2,2024-10-17,51410000,Z.BERRADA,office supplies,B0018487D,38748.75,USD,manual
B0018488,1,2024-09-03,450000,H.AITLA,service fee,B0018488D,-13516.98,USD,manual
B0018488,2,2024-09-03,51410000,H.AITLA,service fee,B0018488D,13516.98,USD,manual
B0018489,1,2024-12-13,620000,S.ELFASI,supplier invoice,B0018489D,-31148.54,USD,manual
B0018489,2,2024-12-13,51410000,S.ELFASI,supplier invoice,B0018489D,31148.54,USD,manual
B0018490,1,2024-10-09,620000,M.BENNANI,service fee,B0018490D,-7259.60,USD,manual
B0018490,2,2024-10-09,51410000,M.BENNANI,service fee,B0018490D,7259.60,USD,manual
B0018491,1,2024-12-17,450000,H.AITLA,service fee,B0018491D,-8594.10,USD,manual
B0018491,2,2024-12-17,51410000,H.AITLA,service fee,B0018491D,8594.10,USD,manual
B0018492,1,2024-03-04,400000,K.MANSOURI,service fee,B0018492D,-12914.94,USD,manual
B0018492,2,2024-03-04,51410000,K.MANSOURI,service fee,B0018492D,12914.94,USD,manual
B0018493,1,2024-10-21,610000,K.MANSOURI,utility fee,B0018493D,-32842.96,USD,manual
B0018493,2,2024-10-21,51410000,K.MANSOURI,utility fee,B0018493D,32842.96,USD,manual
B0018494,1,2024-07-18,400000,H.AITLA,supplier invoice,B0018494D,-34814.83,USD,manual
B0018494,2,2024-07-18,51410000,H.AITLA,supplier invoice,B0018494D,34814.83,USD,manual
B0018495,1,2024-09-16,610000,S.ELFASI,utility fee,B0018495D,-26760.11,USD,manual
B0018495,2,2024-09-16,51410000,S.ELFASI,utility fee,B0018495D,26760.11,USD,manual
B0018496,1,2024-11-07,610000,M.BENNANI,service fee,B0018496D,-15880.67,USD,manual
B0018496,2,2024-11-07,51410000,M.BENNANI,service fee,B0018496D,15880.67,USD,manual
B0018497,1,2024-12-03,620000,K.MANSOURI,supplier invoice,B0018497D,-31032.01,USD,manual
B0018497,2,2024-12-03,51410000,K.MANSOURI,supplier invoice,B0018497D,31032.01,USD,manual
B0018498,1,2024-08-05,620000,S.ELFASI,supplier invoice,B0018498D,-30204.50,USD,manual
B0018498,2,2024-08-05,51410000,S.ELFASI,supplier invoice,B0018498D,30204.50,USD,manual
B0018499,1,2024-01-10,620000,K.MANSOURI,supplier invoice,B0018499D,-6170.60,USD,manual
B0018499,2,2024-01-10,51410000,K.MANSOURI,supplier invoice,B0018499D,6170.60,USD,manual
B0018500,1,2024-04-04,420000,K.MANSOURI,service fee,B0018500D,-17155.60,USD,manual
B0018500,2,2024-04-04,51410000,K.MANSOURI,service fee,B0018500D,17155.60,USD,manual
B0018501,1,2024-03-26,620000,K.MANSOURI,utility fee,B0018501D,-30326.61,USD,manual
B0018501,2,2024-03-26,51410000,K.MANSOURI,utility fee,B0018501D,30326.61,USD,manual
B0018502,1,2024-08-23,400000,M.BENNANI,utility fee,B0018502D,-9597.84,USD,manual
B0018502,2,2024-08-23,51410000,M.BENNANI,utility fee,B0018502D,9597.84,USD,manual
B0018503,1,2024-04-26,400000,S.ELFASI,office supplies,B0018503D,-31768.85,USD,manual
B0018503,2,2024-04-26,51410000,S.ELFASI,office supplies,B0018503D,31768.85,USD,manual
B0018504,1,2024-11-03,610000,Z.BERRADA,rent charge,B0018504D,-25232.96,USD,manual
B0018504,2,2024-11-03,51410000,Z.BERRADA,rent charge,B0018504D,25232.96,USD,manual
B0018505,1,2024-06-20,420000,Z.BERRADA,rent charge,B0018505D,-27404.08,USD,manual
B0018505,2,2024-06-20,51410000,Z.BERRADA,rent charge,B0018505D,27404.08,USD,manual
B0018506,1,2024-11-14,610000,Z.BERRADA,supplier invoice,B0018506D,-20137.08,USD,manual
B0018506,2,2024-11-14,51410000,Z.BERRADA,supplier invoice,B0018506D,20137.08,USD,manual
B0018507,1,2024-10-12,420000,K.MANSOURI,service fee,B0018507D,-19752.44,USD,manual
B0018507,2,2024-10-12,51410000,K.MANSOURI,service fee,B0018507D,19752.44,USD,manual
B0018508,1,2024-08-12,420000,S.ELFASI,service fee,B0018508D,-1223.04,USD,manual
B0018508,2,2024-08-12,51410000,S.ELFASI,service fee,B0018508D,1223.04,USD,manual
B0018509,1,2024-11-09,620000,Z.BERRADA,utility fee,B0018509D,-36464.34,USD,manual
B0018509,2,2024-11-09,51410000,Z.BERRADA,utility fee,B0018509D,36464.34,USD,manual
B0018510,1,2024-12-19,420000,M.BENNANI,office supplies,B0018510D,-13950.16,USD,manual
B0018510,2,2024-12-19,51410000,M.BENNANI,office supplies,B0018510D,13950.16,USD,manual
B0018511,1,2024-02-14,610000,H.AITLA,office supplies,B0018511D,-6516.08,USD,manual
B0018511,2,2024-02-14,51410000,H.AITLA,office supplies,B0018511D,6516.08,USD,manual
B0018512,1,2024-06-13,400000,Z.BERRADA,service fee,B0018512D,-28839.08,USD,manual
B0018512,2,2024-06-13,51410000,Z.BERRADA,service fee,B0018512D,28839.08,USD,manual
B0018513,1,2024-05-07,420000,S.ELFASI,service fee,B0018513D,-22497.50,USD,manual
B0018513,2,2024-05-07,51410000,S.ELFASI,service fee,B0018513D,22497.50,USD,manual
B0018514,1,2024-02-25,400000,Z.BERRADA,service fee,B0018514D,-39585.62,USD,manual
B0018514,2,2024-02-25,51410000,Z.BERRADA,service fee,B0018514D,39585.62,USD,manual
B0018515,1,2024-10-26,420000,H.AITLA,service fee,B0018515D,-33551.94,USD,manual
B0018515,2,2024-10-26,51410000,H.AITLA,service fee,B0018515D,33551.94,USD,manual
B0018516,1,2024-06-02,450000,K.MANSOURI,service fee,B0018516D,-17378.35,USD,manual
B0018516,2,2024-06-02,51410000,K.MANSOURI,service fee,B0018516D,17378.35,USD,manual
B0018517,1,2024-08-26,450000,K.MANSOURI,utility fee,B0018517D,-20079.95,USD,manual
B0018517,2,2024-08-26,51410000,K.MANSOURI,utility fee,B0018517D,20079.95,USD,manual
B0018518,1,2024-03-24,620000,M.BENNANI,rent charge,B0018518D,-10185.73,USD,manual
B0018518,2,2024-03-24,51410000,M.BENNANI,rent charge,B0018518D,10185.73,USD,manual
B0018519,1,2024-03-19,620000,S.ELFASI,service fee,B0018519D,-25280.86,USD,manual
B0018519,2,2024-03-19,51410000,S.ELFASI,service fee,B0018519D,25280.86,USD,manual
B0018520,1,2024-12-14,610000,S.ELFASI,office supplies,B0018520D,-27234.84,USD,manual
B0018520,2,2024-12-14,51410000,S.ELFASI,office supplies,B0018520D,27234.84,USD,manual
B0018521,1,2024-03-04,610000,S.ELFASI,rent charge,B0018521D,-7718.43,USD,manual
B0018521,2,2024-03-04,51410000,S.ELFASI,rent charge,B0018521D,7718.43,USD,manual
B0018522,1,2024-06-25,610000,S.ELFASI,supplier invoice,B0018522D,-41229.65,USD,manual
B0018522,2,2024-06-25,51410000,S.ELFASI,supplier invoice,B0018522D,41229.65,USD,manual
B0018523,1,2024-08-03,610000,S.ELFASI,supplier invoice,B0018523D,-35482.34,USD,manual
B0018523,2,2024-08-03,51410000,S.ELFASI,supplier invoice,B0018523D,35482.34,USD,manual
B0018524,1,2024-04-16,450000,K.MANSOURI,office supplies,B0018524D,-36145.39,USD,manual
B0018524,2,2024-04-16,51410000,K.MANSOURI,office supplies,B0018524D,36145.39,USD,manual
B0018525,1,2024-03-23,610000,S.ELFASI,supplier invoice,B0018525D,-16101.35,USD,manual
B0018525,2,2024-03-23,51410000,S.ELFASI,supplier invoice,B0018525D,16101.35,USD,manual
B0018526,1,2024-01-02,450000,H.AITLA,utility fee,B0018526D,-28237.21,USD,manual
B0018526,2,2024-01-02,51410000,H.AITLA,utility fee,B0018526D,28237.21,USD,manual
B0018527,1,2024-07-18,400000,K.MANSOURI,office supplies,B0018527D,-38460.65,USD,manual
B0018527,2,2024-07-18,51410000,K.MANSOURI,office supplies,B0018527D,38460.65,USD,manual
B0018528,1,2024-11-20,450000,M.BENNANI,office supplies,B0018528D,-21302.67,USD,manual
B0018528,2,2024-11-20,51410000,M.BENNANI,office supplies,B0018528D,21302.67,USD,manual
B0018529,1,2024-12-05,420000,H.AITLA,service fee,B0018529D,-15859.46,USD,manual
B0018529,2,2024-12-05,51410000,H.AITLA,service fee,B0018529D,15859.46,USD,manual
B0018530,1,2024-05-12,620000,K.MANSOURI,office supplies,B0018530D,-20469.27,USD,manual
B0018530,2,2024-05-12,51410000,K.MANSOURI,office supplies,B0018530D,20469.27,USD,manual
B0018531,1,2024-10-07,450000,M.BENNANI,rent charge,B0018531D,-2482.86,USD,manual
B0018531,2,2024-10-07,51410000,M.BENNANI,rent charge,B0018531D,2482.86,USD,manual
B0018532,1,2024-03-03,610000,K.MANSOURI,service fee,B0018532D,-4929.69,USD,manual
B0018532,2,2024-03-03,51410000,K.MANSOURI,service fee,B0018532D,4929.69,USD,manual
B0018533,1,2024-06-10,420000,H.AITLA,office supplies,B0018533D,-39214.27,USD,manual
B0018533,2,2024-06-10,51410000,H.AITLA,office supplies,B0018533D,39214.27,USD,manual
B0018534,1,2024-05-14,420000,S.ELFASI,supplier invoice,B0018534D,-2589.91,USD,manual
B0018534,2,2024-05-14,51410000,S.ELFASI,supplier invoice,B0018534D,2589.91,USD,manual
B0018535,1,2024-09-09,400000,M.BENNANI,service fee,B0018535D,-12114.39,USD,manual
B0018535,2,2024-09-09,51410000,M.BENNANI,service fee,B0018535D,12114.39,USD,manual
B0018536,1,2024-07-24,610000,Z.BERRADA,utility fee,B0018536D,-26835.73,USD,manual
B0018536,2,2024-07-24,51410000,Z.BERRADA,utility fee,B0018536D,26835.73,USD,manual
B0018537,1,2024-05-06,450000,K.MANSOURI,supplier invoice,B0018537D,-29853.65,USD,manual
B0018537,2,2024-05-06,51410000,K.MANSOURI,supplier invoice,B0018537D,29853.65,USD,manual
B0018538,1,2024-05-26,450000,S.ELFASI,service fee,B0018538D,-30338.56,USD,manual
B0018538,2,2024-05-26,51410000,S.ELFASI,service fee,B0018538D,30338.56,USD,manual
B0018539,1,2024-04-10,450000,S.ELFASI,rent charge,B0018539D,-2527.73,USD,manual
B0018539,2,2024-04-10,51410000,S.ELFASI,rent charge,B0018539D,2527.73,USD,manual
B0018540,1,2024-09-26,420000,H.AITLA,supplier invoice,B0018540D,-7040.86,USD,manual
B0018540,2,2024-09-26,51410000,H.AITLA,supplier invoice,B0018540D,7040.86,USD,manual
B0018541,1,2024-06-05,620000,K.MANSOURI,office supplies,B0018541D,-9193.82,USD,manual
B0018541,2,2024-06-05,51410000,K.MANSOURI,office supplies,B0018541D,9193.82,USD,manual
B0018542,1,2024-12-22,400000,S.ELFASI,office supplies,B0018542D,-37997.71,USD,manual
B0018542,2,2024-12-22,51410000,S.ELFASI,office supplies,B0018542D,37997.71,USD,manual
B0018543,1,2024-08-06,620000,S.ELFASI,office supplies,B0018543D,-38021.51,USD,manual
B0018543,2,2024-08-06,51410000,S.ELFASI,office supplies,B0018543D,38021.51,USD,manual
B0018544,1,2024-12-22,610000,M.BENNANI,office supplies,B0018544D,-41398.77,USD,manual
B0018544,2,2024-12-22,51410000,M.BENNANI,office supplies,B0018544D,41398.77,USD,manual
B0018545,1,2024-10-18,400000,K.MANSOURI,service fee,B0018545D,-6268.96,USD,manual
B0018545,2,2024-10-18,51410000,K.MANSOURI,service fee,B0018545D,6268.96,USD,manual
B0018546,1,2024-12-14,400000,Z.BERRADA,supplier invoice,B0018546D,-28806.72,USD,manual
B0018546,2,2024-12-14,51410000,Z.BERRADA,supplier invoice,B0018546D,28806.72,USD,manual
B0018547,1,2024-06-09,450000,M.BENNANI,office supplies,B0018547D,-41926.04,USD,manual
B0018547,2,2024-06-09,51410000,M.BENNANI,office supplies,B0018547D,41926.04,USD,manual
B0018548,1,2024-09-19,620000,K.MANSOURI,service fee,B0018548D,-23400.12,USD,manual
B0018548,2,2024-09-19,51410000,K.MANSOURI,service fee,B0018548D,23400.12,USD,manual
B0018549,1,2024-02-22,610000,K.MANSOURI,rent charge,B0018549D,-23162.68,USD,manual
B0018549,2,2024-02-22,51410000,K.MANSOURI,rent charge,B0018549D,23162.68,USD,manual
B0018550,1,2024-08-24,620000,K.MANSOURI,office supplies,B0018550D,-1052.00,USD,manual
B0018550,2,2024-08-24,51410000,K.MANSOURI,office supplies,B0018550D,1052.00,USD,manual
B0018551,1,2024-11-23,420000,M.BENNANI,utility fee,B0018551D,-18571.64,USD,manual
B0018551,2,2024-11-23,51410000,M.BENNANI,utility fee,B0018551D,18571.64,USD,manual
B0018552,1,2024-02-07,620000,K.MANSOURI,supplier invoice,B0018552D,-6015.71,USD,manual
B0018552,2,2024-02-07,51410000,K.MANSOURI,supplier invoice,B0018552D,6015.71,USD,manual
B0018553,1,2024-12-18,400000,H.AITLA,supplier invoice,B0018553D,-26160.80,USD,manual
B0018553,2,2024-12-18,51410000,H.AITLA,supplier invoice,B0018553D,26160.80,USD,manual
B0018554,1,2024-02-08,620000,M.BENNANI,supplier invoice,B0018554D,-35896.09,USD,manual
B0018554,2,2024-02-08,51410000,M.BENNANI,supplier invoice,B0018554D,35896.09,USD,manual
B0018555,1,2024-08-17,610000,M.BENNANI,supplier invoice,B0018555D,-27296.78,USD,manual
B0018555,2,2024-08-17,51410000,M.BENNANI,supplier invoice,B0018555D,27296.78,USD,manual
B0018556,1,2024-07-21,400000,Z.BERRADA,utility fee,B0018556D,-34674.48,USD,manual
B0018556,2,2024-07-21,51410000,Z.BERRADA,utility fee,B0018556D,34674.48,USD,manual
B0018557,1,2024-09-16,400000,Z.BERRADA,office supplies,B0018557D,-6509.62,USD,manual
B0018557,2,2024-09-16,51410000,Z.BERRADA,office supplies,B0018557D,6509.62,USD,manual
B0018558,1,2024-02-24,620000,Z.BERRADA,supplier invoice,B0018558D,-15082.06,USD,manual
B0018558,2,2024-02-24,51410000,Z.BERRADA,supplier invoice,B0018558D,15082.06,USD,manual
B0018559,1,2024-05-08,420000,H.AITLA,supplier invoice,B0018559D,-16607.65,USD,manual
B0018559,2,2024-05-08,51410000,H.AITLA,supplier invoice,B0018559D,16607.65,USD,manual
B0018560,1,2024-04-24,420000,H.AITLA,service fee,B0018560D,-31914.10,USD,manual
B0018560,2,2024-04-24,51410000,H.AITLA,service fee,B0018560D,31914.10,USD,manual
B0018561,1,2024-10-25,610000,S.ELFASI,service fee,B0018561D,-18498.25,USD,manual
B0018561,2,2024-10-25,51410000,S.ELFASI,service fee,B0018561D,18498.25,USD,manual
B0018562,1,2024-12-17,620000,M.BENNANI,utility fee,B0018562D,-24469.69,USD,manual
B0018562,2,2024-12-17,51410000,M.BENNANI,utility fee,B0018562D,24469.69,USD,manual
B0018563,1,2024-04-06,420000,M.BENNANI,rent charge,B0018563D,-23352.56,USD,manual
B0018563,2,2024-04-06,51410000,M.BENNANI,rent charge,B0018563D,23352.56,USD,manual
B0018564,1,2024-08-18,420000,S.ELFASI,supplier invoice,B0018564D,-21594.44,USD,manual
B0018564,2,2024-08-18,51410000,S.ELFASI,supplier invoice,B0018564D,21594.44,USD,manual
B0018565,1,2024-09-17,620000,K.MANSOURI,rent charge,B0018565D,-13674.02,USD,manual
B0018565,2,2024-09-17,51410000,K.MANSOURI,rent charge,B0018565D,13674.02,USD,manual
B0018566,1,2024-06-03,450000,M.BENNANI,utility fee,B0018566D,-38367.46,USD,manual
B0018566,2,2024-06-03,51410000,M.BENNANI,utility fee,B0018566D,38367.46,USD,manual
B0018567,1,2024-05-16,620000,S.ELFASI,utility fee,B0018567D,-9813.58,USD,manual
B0018567,2,2024-05-16,51410000,S.ELFASI,utility fee,B0018567D,9813.58,USD,manual
B0018568,1,2024-09-12,420000,H.AITLA,service fee,B0018568D,-5303.71,USD,manual
B0018568,2,2024-09-12,51410000,H.AITLA,service fee,B0018568D,5303.71,USD,manual
B0018569,1,2024-07-20,610000,Z.BERRADA,office supplies,B0018569D,-28810.11,USD,manual
B0018569,2,2024-07-20,51410000,Z.BERRADA,office supplies,B0018569D,28810.11,USD,manual
B0018570,1,2024-08-07,610000,S.ELFASI,office supplies,B0018570D,-20358.35,USD,manual
B0018570,2,2024-08-07,51410000,S.ELFASI,office supplies,B0018570D,20358.35,USD,manual
B0018571,1,2024-08-06,620000,S.ELFASI,office supplies,B0018571D,-31086.96,USD,manual
B0018571,2,2024-08-06,51410000,S.ELFASI,office supplies,B0018571D,31086.96,USD,manual
B0018572,1,2024-04-25,450000,K.MANSOURI,office supplies,B0018572D,-8705.47,USD,manual
B0018572,2,2024-04-25,51410000,K.MANSOURI,office supplies,B0018572D,8705.47,USD,manual
B0018573,1,2024-06-22,620000,M.BENNANI,supplier invoice,B0018573D,-9379.92,USD,manual
B0018573,2,2024-06-22,51410000,M.BENNANI,supplier invoice,B0018573D,9379.92,USD,manual
B0018574,1,2024-10-08,420000,K.MANSOURI,supplier invoice,B0018574D,-11789.85,USD,manual
B0018574,2,2024-10-08,51410000,K.MANSOURI,supplier invoice,B0018574D,11789.85,USD,manual
B0018575,1,2024-09-18,420000,K.MANSOURI,supplier invoice,B0018575D,-5905.45,USD,manual
B0018575,2,2024-09-18,51410000,K.MANSOURI,supplier invoice,B0018575D,5905.45,USD,manual
B0018576,1,2024-05-04,610000,S.ELFASI,service fee,B0018576D,-20786.35,USD,manual
B0018576,2,2024-05-04,51410000,S.ELFASI,service fee,B0018576D,20786.35,USD,manual
B0018577,1,2024-11-21,450000,S.ELFASI,office supplies,B0018577D,-41643.51,USD,manual
B0018577,2,2024-11-21,51410000,S.ELFASI,office supplies,B0018577D,41643.51,USD,manual
B0018578,1,2024-10-11,450000,K.MANSOURI,utility fee,B0018578D,-39924.23,USD,manual
B0018578,2,2024-10-11,51410000,K.MANSOURI,utility fee,B0018578D,39924.23,USD,manual
B0018579,1,2024-06-17,400000,M.BENNANI,rent charge,B0018579D,-22653.69,USD,manual
B0018579,2,2024-06-17,51410000,M.BENNANI,rent charge,B0018579D,22653.69,USD,manual
B0018580,1,2024-04-03,400000,H.AITLA,supplier invoice,B0018580D,-14615.38,USD,manual
B0018580,2,2024-04-03,51410000,H.AITLA,supplier invoice,B0018580D,14615.38,USD,manual
B0018581,1,2024-07-24,420000,K.MANSOURI,utility fee,B0018581D,-11219.63,USD,manual
B0018581,2,2024-07-24,51410000,K.MANSOURI,utility fee,B0018581D,11219.63,USD,manual
B0018582,1,2024-05-19,610000,Z.BERRADA,rent charge,B0018582D,-11560.38,USD,manual
B0018582,2,2024-05-19,51410000,Z.BERRADA,rent charge,B0018582D,11560.38,USD,manual
B0018583,1,2024-11-08,620000,H.AITLA,office supplies,B0018583D,-29801.92,USD,manual
B0018583,2,2024-11-08,51410000,H.AITLA,office supplies,B0018583D,29801.92,USD,manual
B0018584,1,2024-04-22,420000,K.MANSOURI,supplier invoice,B0018584D,-10606.98,USD,manual
B0018584,2,2024-04-22,51410000,K.MANSOURI,supplier invoice,B0018584D,10606.98,USD,manual
B0018585,1,2024-09-19,400000,M.BENNANI,office supplies,B0018585D,-2776.37,USD,manual
B0018585,2,2024-09-19,51410000,M.BENNANI,office supplies,B0018585D,2776.37,USD,manual
B0018586,1,2024-09-20,610000,Z.BERRADA,rent charge,B0018586D,-31127.20,USD,manual
B0018586,2,2024-09-20,51410000,Z.BERRADA,rent charge,B0018586D,31127.20,USD,manual
B0018587,1,2024-09-14,620000,S.ELFASI,rent charge,B0018587D,-25361.64,USD,manual
B0018587,2,2024-09-14,51410000,S.ELFASI,rent charge,B0018587D,25361.64,USD,manual
B0018588,1,2024-11-16,420000,H.AITLA,office supplies,B0018588D,-11792.57,USD,manual
B0018588,2,2024-11-16,51410000,H.AITLA,office supplies,B0018588D,11792.57,USD,manual
B0018589,1,2024-10-26,620000,M.BENNANI,utility fee,B0018589D,-8335.52,USD,manual
B0018589,2,2024-10-26,51410000,M.BENNANI,utility fee,B0018589D,8335.52,USD,manual
B0018590,1,2024-07-02,450000,S.ELFASI,rent charge,B0018590D,-37879.07,USD,manual
B0018590,2,2024-07-02,51410000,S.ELFASI,rent charge,B0018590D,37879.07,USD,manual
B0018591,1,2024-06-05,610000,M.BENNANI,rent charge,B0018591D,-15052.53,USD,manual
B0018591,2,2024-06-05,51410000,M.BENNANI,rent charge,B0018591D,15052.53,USD,manual
B0018592,1,2024-09-07,400000,Z.BERRADA,supplier invoice,B0018592D,-10845.16,USD,manual
B0018592,2,2024-09-07,51410000,Z.BERRADA,supplier invoice,B0018592D,10845.16,USD,manual
B0018593,1,2024-09-10,400000,Z.BERRADA,office supplies,B0018593D,-1452.75,USD,manual
B0018593,2,2024-09-10,51410000,Z.BERRADA,office supplies,B0018593D,1452.75,USD,manual
B0018594,1,2024-09-22,400000,H.AITLA,rent charge,B0018594D,-8367.93,USD,manual
B0018594,2,2024-09-22,51410000,H.AITLA,rent charge,B0018594D,8367.93,USD,manual
B0018595,1,2024-01-16,400000,H.AITLA,office supplies,B0018595D,-15696.83,USD,manual
B0018595,2,2024-01-16,51410000,H.AITLA,office supplies,B0018595D,15696.83,USD,manual
B0018596,1,2024-04-24,450000,H.AITLA,supplier invoice,B0018596D,-5476.55,USD,manual
B0018596,2,2024-04-24,51410000,H.AITLA,supplier invoice,B0018596D,5476.55,USD,manual
B0018597,1,2024-06-22,450000,K.MANSOURI,service fee,B0018597D,-5255.53,USD,manual
B0018597,2,2024-06-22,51410000,K.MANSOURI,service fee,B0018597D,5255.53,USD,manual
B0018598,1,2024-08-17,420000,H.AITLA,office supplies,B0018598D,-22566.68,USD,manual
B0018598,2,2024-08-17,51410000,H.AITLA,office supplies,B0018598D,22566.68,USD,manual
B0018599,1,2024-04-20,620000,K.MANSOURI,rent charge,B0018599D,-40531.69,USD,manual
B0018599,2,2024-04-20,51410000,K.MANSOURI,rent charge,B0018599D,40531.69,USD,manual
B0018600,1,2024-09-22,420000,S.ELFASI,service fee,B0018600D,-36181.39,USD,manual
B0018600,2,2024-09-22,51410000,S.ELFASI,service fee,B0018600D,36181.39,USD,manual
B0018601,1,2024-01-20,450000,Z.BERRADA,office supplies,B0018601D,-6823.21,USD,manual
B0018601,2,2024-01-20,51410000,Z.BERRADA,office supplies,B0018601D,6823.21,USD,manual
B0018602,1,2024-01-18,420000,H.AITLA,service fee,B0018602D,-16580.88,USD,manual
B0018602,2,2024-01-18,51410000,H.AITLA,service fee,B0018602D,16580.88,USD,manual
B0018603,1,2024-04-25,420000,S.ELFASI,service fee,B0018603D,-1323.33,USD,manual
B0018603,2,2024-04-25,51410000,S.ELFASI,service fee,B0018603D,1323.33,USD,manual
B0018604,1,2024-08-20,400000,K.MANSOURI,office supplies,B0018604D,-25212.92,USD,manual
B0018604,2,2024-08-20,51410000,K.MANSOURI,office supplies,B0018604D,25212.92,USD,manual
B0018605,1,2024-01-20,400000,Z.BERRADA,rent charge,B0018605D,-23478.34,USD,manual
B0018605,2,2024-01-20,51410000,Z.BERRADA,rent charge,B0018605D,23478.34,USD,manual
B0018606,1,2024-09-24,610000,K.MANSOURI,service fee,B0018606D,-29889.76,USD,manual
B0018606,2,2024-09-24,51410000,K.MANSOURI,service fee,B0018606D,29889.76,USD,manual
B0018607,1,2024-01-07,450000,Z.BERRADA,supplier invoice,B0018607D,-32700.04,USD,manual
B0018607,2,2024-01-07,51410000,Z.BERRADA,supplier invoice,B0018607D,32700.04,USD,manual
B0018608,1,2024-05-10,420000,Z.BERRADA,supplier invoice,B0018608D,-10744.99,USD,manual
B0018608,2,2024-05-10,51410000,Z.BERRADA,supplier invoice,B0018608D,10744.99,USD,manual
B0018609,1,2024-05-09,620000,Z.BERRADA,office supplies,B0018609D,-34854.83,USD,manual
B0018609,2,2024-05-09,51410000,Z.BERRADA,office supplies,B0018609D,34854.83,USD,manual
B0018610,1,2024-07-18,450000,S.ELFASI,rent charge,B0018610D,-8902.88,USD,manual
B0018610,2,2024-07-18,51410000,S.ELFASI,rent charge,B0018610D,8902.88,USD,manual
B0018611,1,2024-07-05,620000,K.MANSOURI,service fee,B0018611D,-25232.48,USD,manual
B0018611,2,2024-07-05,51410000,K.MANSOURI,service fee,B0018611D,25232.48,USD,manual
B0018612,1,2024-10-24,420000,Z.BERRADA,service fee,B0018612D,-13967.01,USD,manual
B0018612,2,2024-10-24,51410000,Z.BERRADA,service fee,B0018612D,13967.01,USD,manual
B0018613,1,2024-01-24,620000,S.ELFASI,service fee,B0018613D,-32098.74,USD,manual
B0018613,2,2024-01-24,51410000,S.ELFASI,service fee,B0018613D,32098.74,USD,manual
B0018614,1,2024-07-16,450000,H.AITLA,supplier invoice,B0018614D,-26048.93,USD,manual
B0018614,2,2024-07-16,51410000,H.AITLA,supplier invoice,B0018614D,26048.93,USD,manual
B0018615,1,2024-06-13,610000,K.MANSOURI,utility fee,B0018615D,-40152.32,USD,manual
B0018615,2,2024-06-13,51410000,K.MANSOURI,utility fee,B0018615D,40152.32,USD,manual
B0018616,1,2024-02-19,400000,S.ELFASI,rent charge,B0018616D,-15819.34,USD,manual
B0018616,2,2024-02-19,51410000,S.ELFASI,rent charge,B0018616D,15819.34,USD,manual
B0018617,1,2024-07-08,400000,H.AITLA,rent charge,B0018617D,-36700.04,USD,manual
B0018617,2,2024-07-08,51410000,H.AITLA,rent charge,B0018617D,36700.04,USD,manual
B0018618,1,2024-05-08,620000,H.AITLA,utility fee,B0018618D,-40391.56,USD,manual
B0018618,2,2024-05-08,51410000,H.AITLA,utility fee,B0018618D,40391.56,USD,manual
B0018619,1,2024-11-14,610000,K.MANSOURI,supplier invoice,B0018619D,-36838.03,USD,manual
B0018619,2,2024-11-14,51410000,K.MANSOURI,supplier invoice,B0018619D,36838.03,USD,manual
B0018620,1,2024-10-04,610000,M.BENNANI,utility fee,B0018620D,-13773.55,USD,manual
B0018620,2,2024-10-04,51410000,M.BENNANI,utility fee,B0018620D,13773.55,USD,manual
B0018621,1,2024-12-23,450000,S.ELFASI,service fee,B0018621D,-36098.53,USD,manual
B0018621,2,2024-12-23,51410000,S.ELFASI,service fee,B0018621D,36098.53,USD,manual
B0018622,1,2024-05-10,620000,M.BENNANI,office supplies,B0018622D,-32268.95,USD,manual
B0018622,2,2024-05-10,51410000,M.BENNANI,office supplies,B0018622D,32268.95,USD,manual
B0018623,1,2024-01-11,420000,Z.BERRADA,rent charge,B0018623D,-8062.22,USD,manual
B0018623,2,2024-01-11,51410000,Z.BERRADA,rent charge,B0018623D,8062.22,USD,manual
B0018624,1,2024-07-02,420000,M.BENNANI,rent charge,B0018624D,-20876.97,USD,manual
B0018624,2,2024-07-02,51410000,M.BENNANI,rent charge,B0018624D,20876.97,USD,manual
B0018625,1,2024-07-24,620000,K.MANSOURI,supplier invoice,B0018625D,-5156.00,USD,manual
B0018625,2,2024-07-24,51410000,K.MANSOURI,supplier invoice,B0018625D,5156.00,USD,manual
B0018626,1,2024-11-21,450000,Z.BERRADA,supplier invoice,B0018626D,-6009.62,USD,manual
