REF,LINE,DATE,DOCDAT,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0000526,2,2024-02-16,2024-02-16,51410000,Z.BERRADA,office supplies,B0000526D,12673.41,USD,manual
B0000527,1,2024-04-26,2024-04-26,610000,WF-BATCH,service fee,B0000527D,-35512.85,USD,system
B0000527,2,2024-04-26,2024-04-26,51410000,WF-BATCH,service fee,B0000527D,35512.85,USD,system
B0000528,1,2024-08-12,2024-08-12,400000,IDOC_AUTO,supplier invoice,B0000528D,-23618.09,USD,system
B0000528,2,2024-08-12,2024-08-12,51410000,IDOC_AUTO,supplier invoice,B0000528D,23618.09,USD,system
B0000529,1,2024-10-17,2024-10-17,610000,S.ELFASI,service fee,B0000529D,-1339.46,USD,manual
B0000529,2,2024-10-17,2024-10-17,51410000,S.ELFASI,service fee,B0000529D,1339.46,USD,manual
B0000530,1,2024-06-22,2024-06-22,620000,M.BENNANI,office supplies,B0000530D,-9243.58,USD,manual
B0000530,2,2024-06-22,2024-06-22,51410000,M.BENNANI,office supplies,B0000530D,9243.58,USD,manual
B0000531,1,2024-02-25,2024-02-25,450000,S.ELFASI,rent charge,B0000531D,-24524.47,USD,manual
B0000531,2,2024-02-25,2024-02-25,51410000,S.ELFASI,rent charge,B0000531D,24524.47,USD,manual
B0000532,1,2024-08-22,2024-08-22,610000,M.BENNANI,utility fee,B0000532D,-17518.72,USD,manual
B0000532,2,2024-08-22,2024-08-22,51410000,M.BENNANI,utility fee,B0000532D,17518.72,USD,manual
B0000533,1,2024-04-09,2024-04-09,610000,M.BENNANI,supplier invoice,B0000533D,-807.55,USD,manual
B0000533,2,2024-04-09,2024-04-09,51410000,M.BENNANI,supplier invoice,B0000533D,807.55,USD,manual
B0000534,1,2024-03-10,2024-03-10,620000,H.AITLA,office supplies,B0000534D,-44280.49,USD,manual
B0000534,2,2024-03-10,2024-03-10,51410000,H.AITLA,office supplies,B0000534D,44280.49,USD,manual
B0000535,1,2024-09-25,2024-09-25,420000,Z.BERRADA,rent charge,B0000535D,-11053.95,USD,manual
B0000535,2,2024-09-25,2024-09-25,51410000,Z.BERRADA,rent charge,B0000535D,11053.95,USD,manual
B0000536,1,2024-02-21,2024-02-21,610000,K.MANSOURI,service fee,B0000536D,-37122.14,USD,manual
B0000536,2,2024-02-21,2024-02-21,51410000,K.MANSOURI,service fee,B0000536D,37122.14,USD,manual
B0000537,1,2024-05-20,2024-05-20,450000,K.MANSOURI,supplier invoice,B0000537D,-10733.04,USD,manual
B0000537,2,2024-05-20,2024-05-20,51410000,K.MANSOURI,supplier invoice,B0000537D,10733.04,USD,manual
B0000538,1,2024-09-11,2024-09-11,400000,K.MANSOURI,service fee,B0000538D,-21131.36,USD,manual
B0000538,2,2024-09-11,2024-09-11,51410000,K.MANSOURI,service fee,B0000538D,21131.36,USD,manual
B0000539,1,2024-04-06,2024-04-06,610000,M.BENNANI,utility fee,B0000539D,-40764.83,USD,manual
B0000539,2,2024-04-06,2024-04-06,51410000,M.BENNANI,utility fee,B0000539D,40764.83,USD,manual
B0000540,1,2024-11-22,2024-11-22,450000,H.AITLA,office supplies,B0000540D,-41632.51,USD,manual
B0000540,2,2024-11-22,2024-11-22,51410000,H.AITLA,office supplies,B0000540D,41632.51,USD,manual
B0000541,1,2024-04-17,2024-04-17,420000,S.ELFASI,utility fee,B0000541D,-82237.51,USD,manual
B0000541,2,2024-04-17,2024-04-17,51410000,S.ELFASI,utility fee,B0000541D,82237.51,USD,manual
B0000542,1,2024-02-14,2024-02-14,400000,WF-BATCH,utility fee,B0000542D,-12271.05,USD,system
B0000542,2,2024-02-14,2024-02-14,51410000,WF-BATCH,utility fee,B0000542D,12271.05,USD,system
B0000543,1,2024-11-02,2024-11-02,620000,Z.BERRADA,service fee,B0000543D,-2138.27,USD,manual
B0000543,2,2024-11-02,2024-11-02,51410000,Z.BERRADA,service fee,B0000543D,2138.27,USD,manual
B0000544,1,2024-02-09,2024-02-09,620000,S.ELFASI,service fee,B0000544D,-13153.68,USD,manual
B0000544,2,2024-02-09,2024-02-09,51410000,S.ELFASI,service fee,B0000544D,13153.68,USD,manual
B0000545,1,2024-09-20,2024-09-20,610000,Z.BERRADA,rent charge,B0000545D,-21948.45,USD,manual
B0000545,2,2024-09-20,2024-09-20,51410000,Z.BERRADA,rent charge,B0000545D,21948.45,USD,manual
B0000546,1,2024-09-26,2024-09-26,420000,M.BENNANI,rent charge,B0000546D,-10749.10,USD,manual
B0000546,2,2024-09-26,2024-09-26,51410000,M.BENNANI,rent charge,B0000546D,10749.10,USD,manual
B0000547,1,2024-11-02,2024-11-02,450000,Z.BERRADA,supplier invoice,B0000547D,-106648.76,USD,manual
B0000547,2,2024-11-02,2024-11-02,51410000,Z.BERRADA,supplier invoice,B0000547D,106648.76,USD,manual
B0000548,1,2024-08-10,2024-08-10,620000,K.MANSOURI,supplier invoice,B0000548D,-28316.96,USD,manual
B0000548,2,2024-08-10,2024-08-10,51410000,K.MANSOURI,supplier invoice,B0000548D,28316.96,USD,manual
B0000549,1,2024-03-18,2024-03-18,420000,M.BENNANI,office supplies,B0000549D,-27664.05,USD,manual
B0000549,2,2024-03-18,2024-03-18,51410000,M.BENNANI,office supplies,B0000549D,27664.05,USD,manual
B0000550,1,2024-01-01,2024-01-01,610000,Z.BERRADA,office supplies,B0000550D,-41008.31,USD,manual
B0000550,2,2024-01-01,2024-01-01,51410000,Z.BERRADA,office supplies,B0000550D,41008.31,USD,manual
B0000551,1,2024-04-22,2024-04-22,620000,WF-BATCH,service fee,B0000551D,-30437.17,USD,system
B0000551,2,2024-04-22,2024-04-22,51410000,WF-BATCH,service fee,B0000551D,30437.17,USD,system
B0000552,1,2024-01-04,2024-01-04,450000,S.ELFASI,rent charge,B0000552D,-15450.44,USD,manual
B0000552,2,2024-01-04,2024-01-04,51410000,S.ELFASI,rent charge,B0000552D,15450.44,USD,manual
B0000553,1,2024-04-12,2024-04-12,620000,Z.BERRADA,office supplies,B0000553D,-26364.23,USD,manual
B0000553,2,2024-04-12,2024-04-12,51410000,Z.BERRADA,office supplies,B0000553D,26364.23,USD,manual
B0000554,1,2024-03-20,2024-03-20,450000,WF-BATCH,office supplies,B0000554D,-5555.52,USD,system
B0000554,2,2024-03-20,2024-03-20,51410000,WF-BATCH,office supplies,B0000554D,5555.52,USD,system
B0000555,1,2024-03-03,2024-03-03,610000,M.BENNANI,supplier invoice,B0000555D,-9584.92,USD,manual
B0000555,2,2024-03-03,2024-03-03,51410000,M.BENNANI,supplier invoice,B0000555D,9584.92,USD,manual
B0000556,1,2024-12-17,2024-12-17,400000,K.MANSOURI,rent charge,B0000556D,-5648.43,USD,manual
B0000556,2,2024-12-17,2024-12-17,51410000,K.MANSOURI,rent charge,B0000556D,5648.43,USD,manual
B0000557,1,2024-12-21,2024-12-21,400000,K.MANSOURI,rent charge,B0000557D,-5235.33,USD,manual
B0000557,2,2024-12-21,2024-12-21,51410000,K.MANSOURI,rent charge,B0000557D,5235.33,USD,manual
B0000558,1,2024-08-10,2024-08-10,610000,M.BENNANI,supplier invoice,B0000558D,-37293.38,USD,manual
B0000558,2,2024-08-10,2024-08-10,51410000,M.BENNANI,supplier invoice,B0000558D,37293.38,USD,manual
B0000559,1,2024-09-22,2024-09-22,420000,K.MANSOURI,supplier invoice,B0000559D,-1334.78,USD,manual
B0000559,2,2024-09-22,2024-09-22,51410000,K.MANSOURI,supplier invoice,B0000559D,1334.78,USD,manual
B0000560,1,2024-02-05,2024-02-05,420000,M.BENNANI,utility fee,B0000560D,-34198.54,USD,manual
B0000560,2,2024-02-05,2024-02-05,51410000,M.BENNANI,utility fee,B0000560D,34198.54,USD,manual
B0000561,1,2024-12-10,2024-12-10,420000,Z.BERRADA,utility fee,B0000561D,-4127.19,USD,manual
B0000561,2,2024-12-10,2024-12-10,51410000,Z.BERRADA,utility fee,B0000561D,4127.19,USD,manual
B0000562,1,2024-12-22,2024-12-22,400000,Z.BERRADA,rent charge,B0000562D,-12882.28,USD,manual
B0000562,2,2024-12-22,2024-12-22,51410000,Z.BERRADA,rent charge,B0000562D,12882.28,USD,manual
B0000563,1,2024-01-10,2024-01-10,610000,Z.BERRADA,supplier invoice,B0000563D,-102247.01,USD,manual
B0000563,2,2024-01-10,2024-01-10,51410000,Z.BERRADA,supplier invoice,B0000563D,102247.01,USD,manual
B0000564,1,2024-04-23,2024-04-23,400000,K.MANSOURI,supplier invoice,B0000564D,-17603.00,USD,manual
B0000564,2,2024-04-23,2024-04-23,51410000,K.MANSOURI,supplier invoice,B0000564D,17603.00,USD,manual
B0000565,1,2024-03-12,2024-03-12,620000,H.AITLA,supplier invoice,B0000565D,-21748.12,USD,manual
B0000565,2,2024-03-12,2024-03-12,51410000,H.AITLA,supplier invoice,B0000565D,21748.12,USD,manual
B0000566,1,2024-08-18,2024-08-18,610000,SAP_JOB,office supplies,B0000566D,-39572.69,USD,system
B0000566,2,2024-08-18,2024-08-18,51410000,SAP_JOB,office supplies,B0000566D,39572.69,USD,system
B0000567,1,2024-10-07,2024-10-07,620000,S.ELFASI,rent charge,B0000567D,-8979.67,USD,manual
B0000567,2,2024-10-07,2024-10-07,51410000,S.ELFASI,rent charge,B0000567D,8979.67,USD,manual
B0000568,1,2024-12-22,2024-12-22,450000,M.BENNANI,rent charge,B0000568D,-1579.97,USD,manual
B0000568,2,2024-12-22,2024-12-22,51410000,M.BENNANI,rent charge,B0000568D,1579.97,USD,manual
B0000569,1,2024-03-04,2024-03-04,620000,Z.BERRADA,service fee,B0000569D,-10706.29,USD,manual
B0000569,2,2024-03-04,2024-03-04,51410000,Z.BERRADA,service fee,B0000569D,10706.29,USD,manual
B0000570,1,2024-11-13,2024-11-13,610000,M.BENNANI,supplier invoice,B0000570D,-91260.44,USD,manual
B0000570,2,2024-11-13,2024-11-13,51410000,M.BENNANI,supplier invoice,B0000570D,91260.44,USD,manual
B0000571,1,2024-09-14,2024-09-14,420000,K.MANSOURI,supplier invoice,B0000571D,-32877.85,USD,manual
B0000571,2,2024-09-14,2024-09-14,51410000,K.MANSOURI,supplier invoice,B0000571D,32877.85,USD,manual
B0000572,1,2024-05-01,2024-05-01,420000,M.BENNANI,utility fee,B0000572D,-34662.36,USD,manual
B0000572,2,2024-05-01,2024-05-01,51410000,M.BENNANI,utility fee,B0000572D,34662.36,USD,manual
B0000573,1,2024-07-22,2024-07-22,420000,M.BENNANI,utility fee,B0000573D,-48930.70,USD,manual
B0000573,2,2024-07-22,2024-07-22,51410000,M.BENNANI,utility fee,B0000573D,48930.70,USD,manual
B0000574,1,2024-08-05,2024-08-05,610000,M.BENNANI,utility fee,B0000574D,-56226.77,USD,manual
B0000574,2,2024-08-05,2024-08-05,51410000,M.BENNANI,utility fee,B0000574D,56226.77,USD,manual
B0000575,1,2024-07-01,2024-07-01,450000,S.ELFASI,rent charge,B0000575D,-23759.29,USD,manual
B0000575,2,2024-07-01,2024-07-01,51410000,S.ELFASI,rent charge,B0000575D,23759.29,USD,manual
B0000576,1,2024-12-22,2024-12-22,620000,M.BENNANI,rent charge,B0000576D,-6202.84,USD,manual
B0000576,2,2024-12-22,2024-12-22,51410000,M.BENNANI,rent charge,B0000576D,6202.84,USD,manual
B0000577,1,2024-03-08,2024-03-08,450000,K.MANSOURI,rent charge,B0000577D,-23319.75,USD,manual
B0000577,2,2024-03-08,2024-03-08,51410000,K.MANSOURI,rent charge,B0000577D,23319.75,USD,manual
B0000578,1,2024-02-20,2024-02-20,450000,WF-BATCH,office supplies,B0000578D,-18893.58,USD,system
B0000578,2,2024-02-20,2024-02-20,51410000,WF-BATCH,office supplies,B0000578D,18893.58,USD,system
B0000579,1,2024-11-08,2024-11-08,450000,IDOC_AUTO,office supplies,B0000579D,-86596.70,USD,system
B0000579,2,2024-11-08,2024-11-08,51410000,IDOC_AUTO,office supplies,B0000579D,86596.70,USD,system
B0000580,1,2024-03-20,2024-03-20,420000,Z.BERRADA,rent charge,B0000580D,-29024.37,USD,manual
B0000580,2,2024-03-20,2024-03-20,51410000,Z.BERRADA,rent charge,B0000580D,29024.37,USD,manual
B0000581,1,2024-06-01,2024-06-01,620000,S.ELFASI,office supplies,B0000581D,-19242.63,USD,manual
B0000581,2,2024-06-01,2024-06-01,51410000,S.ELFASI,office supplies,B0000581D,19242.63,USD,manual
B0000582,1,2024-06-15,2024-06-15,420000,IDOC_AUTO,utility fee,B0000582D,-31820.91,USD,system
B0000582,2,2024-06-15,2024-06-15,51410000,IDOC_AUTO,utility fee,B0000582D,31820.91,USD,system
B0000583,1,2024-07-21,2024-07-21,610000,M.BENNANI,supplier invoice,B0000583D,-5773.07,USD,manual
B0000583,2,2024-07-21,2024-07-21,51410000,M.BENNANI,supplier invoice,B0000583D,5773.07,USD,manual
B0000584,1,2024-04-10,2024-04-10,610000,K.MANSOURI,rent charge,B0000584D,-20595.96,USD,manual
B0000584,2,2024-04-10,2024-04-10,51410000,K.MANSOURI,rent charge,B0000584D,20595.96,USD,manual
B0000585,1,2024-07-15,2024-07-15,620000,M.BENNANI,supplier invoice,B0000585D,-92143.10,USD,manual
B0000585,2,2024-07-15,2024-07-15,51410000,M.BENNANI,supplier invoice,B0000585D,92143.10,USD,manual
B0000586,1,2024-02-13,2024-02-13,400000,K.MANSOURI,office supplies,B0000586D,-39904.36,USD,manual
B0000586,2,2024-02-13,2024-02-13,51410000,K.MANSOURI,office supplies,B0000586D,39904.36,USD,manual
B0000587,1,2024-08-12,2024-08-12,400000,H.AITLA,utility fee,B0000587D,-27181.44,USD,manual
B0000587,2,2024-08-12,2024-08-12,51410000,H.AITLA,utility fee,B0000587D,27181.44,USD,manual
B0000588,1,2024-10-02,2024-10-02,610000,H.AITLA,supplier invoice,B0000588D,-4829.91,USD,manual
B0000588,2,2024-10-02,2024-10-02,51410000,H.AITLA,supplier invoice,B0000588D,4829.91,USD,manual
B0000589,1,2024-06-16,2024-06-16,610000,M.BENNANI,utility fee,B0000589D,-17090.26,USD,manual
B0000589,2,2024-06-16,2024-06-16,51410000,M.BENNANI,utility fee,B0000589D,17090.26,USD,manual
B0000590,1,2024-09-06,2024-09-06,620000,M.BENNANI,service fee,B0000590D,-26306.08,USD,manual
B0000590,2,2024-09-06,2024-09-06,51410000,M.BENNANI,service fee,B0000590D,26306.08,USD,manual
B0000591,1,2024-10-01,2024-10-01,400000,S.ELFASI,supplier invoice,B0000591D,-39937.03,USD,manual
B0000591,2,2024-10-01,2024-10-01,51410000,S.ELFASI,supplier invoice,B0000591D,39937.03,USD,manual
B0000592,1,2024-06-11,2024-06-11,450000,S.ELFASI,rent charge,B0000592D,-331604.45,USD,manual
B0000592,2,2024-06-11,2024-06-11,51410000,S.ELFASI,rent charge,B0000592D,331604.45,USD,manual
B0000593,1,2024-07-26,2024-07-26,420000,Z.BERRADA,supplier invoice,B0000593D,-26504.53,USD,manual
B0000593,2,2024-07-26,2024-07-26,51410000,Z.BERRADA,supplier invoice,B0000593D,26504.53,USD,manual
B0000594,1,2024-09-25,2024-09-25,450000,WF-BATCH,service fee,B0000594D,-5914.85,USD,system
B0000594,2,2024-09-25,2024-09-25,51410000,WF-BATCH,service fee,B0000594D,5914.85,USD,system
B0000595,1,2024-10-13,2024-10-13,610000,SAP_JOB,office supplies,B0000595D,-97340.63,USD,system
B0000595,2,2024-10-13,2024-10-13,51410000,SAP_JOB,office supplies,B0000595D,97340.63,USD,system
B0000596,1,2024-05-17,2024-05-17,450000,WF-BATCH,utility fee,B0000596D,-76760.47,USD,system
B0000596,2,2024-05-17,2024-05-17,51410000,WF-BATCH,utility fee,B0000596D,76760.47,USD,system
B0000597,1,2024-06-18,2024-06-18,450000,K.MANSOURI,supplier invoice,B0000597D,-22132.45,USD,manual
B0000597,2,2024-06-18,2024-06-18,51410000,K.MANSOURI,supplier invoice,B0000597D,22132.45,USD,manual
B0000598,1,2024-05-03,2024-05-03,400000,M.BENNANI,utility fee,B0000598D,-5721.04,USD,manual
B0000598,2,2024-05-03,2024-05-03,51410000,M.BENNANI,utility fee,B0000598D,5721.04,USD,manual
B0000599,1,2024-10-08,2024-10-08,450000,K.MANSOURI,service fee,B0000599D,-28359.25,USD,manual
B0000599,2,2024-10-08,2024-10-08,51410000,K.MANSOURI,service fee,B0000599D,28359.25,USD,manual
B0000600,1,2024-10-12,2024-10-12,610000,Z.BERRADA,utility fee,B0000600D,-26453.63,USD,manual
B0000600,2,2024-10-12,2024-10-12,51410000,Z.BERRADA,utility fee,B0000600D,26453.63,USD,manual
B0000601,1,2024-07-14,2024-07-14,420000,H.AITLA,office supplies,B0000601D,-37475.02,USD,manual
B0000601,2,2024-07-14,2024-07-14,51410000,H.AITLA,office supplies,B0000601D,37475.02,USD,manual
B0000602,1,2024-05-26,2024-05-26,400000,IDOC_AUTO,rent charge,B0000602D,-28271.22,USD,system
B0000602,2,2024-05-26,2024-05-26,51410000,IDOC_AUTO,rent charge,B0000602D,28271.22,USD,system
B0000603,1,2024-06-04,2024-06-04,450000,M.BENNANI,rent charge,B0000603D,-324535.73,USD,manual
B0000603,2,2024-06-04,2024-06-04,51410000,M.BENNANI,rent charge,B0000603D,324535.73,USD,manual
B0000604,1,2024-06-02,2024-06-02,420000,H.AITLA,utility fee,B0000604D,-5097.55,USD,manual
B0000604,2,2024-06-02,2024-06-02,51410000,H.AITLA,utility fee,B0000604D,5097.55,USD,manual
B0000605,1,2024-12-19,2024-12-19,620000,S.ELFASI,supplier invoice,B0000605D,-25386.59,USD,manual
B0000605,2,2024-12-19,2024-12-19,51410000,S.ELFASI,supplier invoice,B0000605D,25386.59,USD,manual
B0000606,1,2024-10-12,2024-10-12,420000,H.AITLA,office supplies,B0000606D,-28047.36,USD,manual
B0000606,2,2024-10-12,2024-10-12,51410000,H.AITLA,office supplies,B0000606D,28047.36,USD,manual
B0000607,1,2024-05-04,2024-05-04,610000,Z.BERRADA,supplier invoice,B0000607D,-1182.17,USD,manual
B0000607,2,2024-05-04,2024-05-04,51410000,Z.BERRADA,supplier invoice,B0000607D,1182.17,USD,manual
B0000608,1,2024-10-08,2024-10-08,620000,S.ELFASI,rent charge,B0000608D,-26770.58,USD,manual
B0000608,2,2024-10-08,2024-10-08,51410000,S.ELFASI,rent charge,B0000608D,26770.58,USD,manual
B0000609,1,2024-02-05,2024-02-05,400000,M.BENNANI,utility fee,B0000609D,-79702.97,USD,manual
B0000609,2,2024-02-05,2024-02-05,51410000,M.BENNANI,utility fee,B0000609D,79702.97,USD,manual
B0000610,1,2024-01-24,2024-01-24,450000,M.BENNANI,office supplies,B0000610D,-23924.61,USD,manual
B0000610,2,2024-01-24,2024-01-24,51410000,M.BENNANI,office supplies,B0000610D,23924.61,USD,manual
B0000611,1,2024-07-12,2024-07-12,450000,K.MANSOURI,rent charge,B0000611D,-73737.36,USD,manual
B0000611,2,2024-07-12,2024-07-12,51410000,K.MANSOURI,rent charge,B0000611D,73737.36,USD,manual
B0000612,1,2024-10-06,2024-10-06,610000,K.MANSOURI,rent charge,B0000612D,-11105.18,USD,manual
B0000612,2,2024-10-06,2024-10-06,51410000,K.MANSOURI,rent charge,B0000612D,11105.18,USD,manual
B0000613,1,2024-09-25,2024-09-25,420000,H.AITLA,utility fee,B0000613D,-32071.69,USD,manual
B0000613,2,2024-09-25,2024-09-25,51410000,H.AITLA,utility fee,B0000613D,32071.69,USD,manual
B0000614,1,2024-06-22,2024-06-22,400000,Z.BERRADA,rent charge,B0000614D,-14537.73,USD,manual
B0000614,2,2024-06-22,2024-06-22,51410000,Z.BERRADA,rent charge,B0000614D,14537.73,USD,manual
B0000615,1,2024-04-20,2024-04-20,620000,WF-BATCH,utility fee,B0000615D,-38449.06,USD,system
B0000615,2,2024-04-20,2024-04-20,51410000,WF-BATCH,utility fee,B0000615D,38449.06,USD,system
B0000616,1,2024-09-20,2024-09-20,400000,Z.BERRADA,rent charge,B0000616D,-20284.21,USD,manual
B0000616,2,2024-09-20,2024-09-20,51410000,Z.BERRADA,rent charge,B0000616D,20284.21,USD,manual
B0000617,1,2024-08-06,2024-08-06,610000,Z.BERRADA,service fee,B0000617D,-22128.16,USD,manual
B0000617,2,2024-08-06,2024-08-06,51410000,Z.BERRADA,service fee,B0000617D,22128.16,USD,manual
B0000618,1,2024-02-06,2024-02-06,400000,Z.BERRADA,office supplies,B0000618D,-116535.72,USD,manual
B0000618,2,2024-02-06,2024-02-06,51410000,Z.BERRADA,office supplies,B0000618D,116535.72,USD,manual
B0000619,1,2024-08-10,2024-08-10,420000,M.BENNANI,supplier invoice,B0000619D,-15115.50,USD,manual
B0000619,2,2024-08-10,2024-08-10,51410000,M.BENNANI,supplier invoice,B0000619D,15115.50,USD,manual
B0000620,1,2024-12-21,2024-12-21,400000,WF-BATCH,service fee,B0000620D,-299353.05,USD,system
B0000620,2,2024-12-21,2024-12-21,51410000,WF-BATCH,service fee,B0000620D,299353.05,USD,system
B0000621,1,2024-06-03,2024-06-03,450000,H.AITLA,utility fee,B0000621D,-28355.16,USD,manual
B0000621,2,2024-06-03,2024-06-03,51410000,H.AITLA,utility fee,B0000621D,28355.16,USD,manual
B0000622,1,2024-08-08,2024-08-08,450000,K.MANSOURI,service fee,B0000622D,-35621.20,USD,manual
B0000622,2,2024-08-08,2024-08-08,51410000,K.MANSOURI,service fee,B0000622D,35621.20,USD,manual
B0000623,1,2024-12-02,2024-12-02,420000,M.BENNANI,service fee,B0000623D,-10632.09,USD,manual
B0000623,2,2024-12-02,2024-12-02,51410000,M.BENNANI,service fee,B0000623D,10632.09,USD,manual
B0000624,1,2024-05-20,2024-05-20,400000,K.MANSOURI,service fee,B0000624D,-39995.76,USD,manual
B0000624,2,2024-05-20,2024-05-20,51410000,K.MANSOURI,service fee,B0000624D,39995.76,USD,manual
B0000625,1,2024-06-17,2024-06-17,450000,Z.BERRADA,office supplies,B0000625D,-48462.36,USD,manual
B0000625,2,2024-06-17,2024-06-17,51410000,Z.BERRADA,office supplies,B0000625D,48462.36,USD,manual
B0000626,1,2024-06-03,2024-06-03,450000,IDOC_AUTO,office supplies,B0000626D,-85908.37,USD,system
B0000626,2,2024-06-03,2024-06-03,51410000,IDOC_AUTO,office supplies,B0000626D,85908.37,USD,system
B0000627,1,2024-08-06,2024-08-06,450000,M.BENNANI,service fee,B0000627D,-5570.51,USD,manual
B0000627,2,2024-08-06,2024-08-06,51410000,M.BENNANI,service fee,B0000627D,5570.51,USD,manual
B0000628,1,2024-05-19,2024-05-19,420000,M.BENNANI,supplier invoice,B0000628D,-75632.98,USD,manual
B0000628,2,2024-05-19,2024-05-19,51410000,M.BENNANI,supplier invoice,B0000628D,75632.98,USD,manual
B0000629,1,2024-01-01,2024-01-01,400000,H.AITLA,service fee,B0000629D,-27552.19,USD,manual
B0000629,2,2024-01-01,2024-01-01,51410000,H.AITLA,service fee,B0000629D,27552.19,USD,manual
B0000630,1,2024-10-01,2024-10-01,610000,S.ELFASI,supplier invoice,B0000630D,-19343.34,USD,manual
B0000630,2,2024-10-01,2024-10-01,51410000,S.ELFASI,supplier invoice,B0000630D,19343.34,USD,manual
B0000631,1,2024-01-12,2024-01-12,400000,Z.BERRADA,office supplies,B0000631D,-13974.18,USD,manual
B0000631,2,2024-01-12,2024-01-12,51410000,Z.BERRADA,office supplies,B0000631D,13974.18,USD,manual
B0000632,1,2024-03-21,2024-03-21,620000,S.ELFASI,utility fee,B0000632D,-39144.11,USD,manual
B0000632,2,2024-03-21,2024-03-21,51410000,S.ELFASI,utility fee,B0000632D,39144.11,USD,manual
B0000633,1,2024-09-23,2024-09-23,450000,S.ELFASI,office supplies,B0000633D,-10884.82,USD,manual
B0000633,2,2024-09-23,2024-09-23,51410000,S.ELFASI,office supplies,B0000633D,10884.82,USD,manual
B0000634,1,2024-09-22,2024-09-22,450000,K.MANSOURI,office supplies,B0000634D,-41990.05,USD,manual
B0000634,2,2024-09-22,2024-09-22,51410000,K.MANSOURI,office supplies,B0000634D,41990.05,USD,manual
B0000635,1,2024-08-05,2024-08-05,620000,IDOC_AUTO,office supplies,B0000635D,-20441.96,USD,system
B0000635,2,2024-08-05,2024-08-05,51410000,IDOC_AUTO,office supplies,B0000635D,20441.96,USD,system
B0000636,1,2024-05-11,2024-05-11,620000,H.AITLA,office supplies,B0000636D,-14762.61,USD,manual
B0000636,2,2024-05-11,2024-05-11,51410000,H.AITLA,office supplies,B0000636D,14762.61,USD,manual
B0000637,1,2024-04-01,2024-04-01,620000,M.BENNANI,utility fee,B0000637D,-34970.91,USD,manual
B0000637,2,2024-04-01,2024-04-01,51410000,M.BENNANI,utility fee,B0000637D,34970.91,USD,manual
B0000638,1,2024-12-10,2024-12-10,620000,H.AITLA,service fee,B0000638D,-18846.57,USD,manual
B0000638,2,2024-12-10,2024-12-10,51410000,H.AITLA,service fee,B0000638D,18846.57,USD,manual
B0000639,1,2024-11-16,2024-11-16,400000,WF-BATCH,utility fee,B0000639D,-2407.16,USD,system
B0000639,2,2024-11-16,2024-11-16,51410000,WF-BATCH,utility fee,B0000639D,2407.16,USD,system
B0000640,1,2024-03-13,2024-03-13,450000,Z.BERRADA,rent charge,B0000640D,-34243.48,USD,manual
B0000640,2,2024-03-13,2024-03-13,51410000,Z.BERRADA,rent charge,B0000640D,34243.48,USD,manual
B0000641,1,2024-06-08,2024-06-08,620000,SAP_JOB,office supplies,B0000641D,-27513.03,USD,system
B0000641,2,2024-06-08,2024-06-08,51410000,SAP_JOB,office supplies,B0000641D,27513.03,USD,system
B0000642,1,2024-10-15,2024-10-15,450000,M.BENNANI,service fee,B0000642D,-16577.56,USD,manual
B0000642,2,2024-10-15,2024-10-15,51410000,M.BENNANI,service fee,B0000642D,16577.56,USD,manual
B0000643,1,2024-11-15,2024-11-15,400000,S.ELFASI,service fee,B0000643D,-33568.77,USD,manual
B0000643,2,2024-11-15,2024-11-15,51410000,S.ELFASI,service fee,B0000643D,33568.77,USD,manual
B0000644,1,2024-04-04,2024-04-04,420000,K.MANSOURI,rent charge,B0000644D,-8668.33,USD,manual
B0000644,2,2024-04-04,2024-04-04,51410000,K.MANSOURI,rent charge,B0000644D,8668.33,USD,manual
B0000645,1,2024-09-04,2024-09-04,450000,K.MANSOURI,utility fee,B0000645D,-25090.16,USD,manual
B0000645,2,2024-09-04,2024-09-04,51410000,K.MANSOURI,utility fee,B0000645D,25090.16,USD,manual
B0000646,1,2024-10-01,2024-10-01,420000,M.BENNANI,office supplies,B0000646D,-27445.27,USD,manual
B0000646,2,2024-10-01,2024-10-01,51410000,M.BENNANI,office supplies,B0000646D,27445.27,USD,manual
B0000647,1,2024-02-18,2024-02-18,400000,M.BENNANI,utility fee,B0000647D,-16452.52,USD,manual
B0000647,2,2024-02-18,2024-02-18,51410000,M.BENNANI,utility fee,B0000647D,16452.52,USD,manual
B0000648,1,2024-04-18,2024-04-18,400000,H.AITLA,utility fee,B0000648D,-39570.41,USD,manual
B0000648,2,2024-04-18,2024-04-18,51410000,H.AITLA,utility fee,B0000648D,39570.41,USD,manual
B0000649,1,2024-05-20,2024-05-20,450000,M.BENNANI,service fee,B0000649D,-11786.23,USD,manual
B0000649,2,2024-05-20,2024-05-20,51410000,M.BENNANI,service fee,B0000649D,11786.23,USD,manual
B0000650,1,2024-10-11,2024-10-11,450000,H.AITLA,rent charge,B0000650D,-30058.42,USD,manual
B0000650,2,2024-10-11,2024-10-11,51410000,H.AITLA,rent charge,B0000650D,30058.42,USD,manual
B0000651,1,2024-07-11,2024-07-11,400000,K.MANSOURI,service fee,B0000651D,-105077.64,USD,manual
B0000651,2,2024-07-11,2024-07-11,51410000,K.MANSOURI,service fee,B0000651D,105077.64,USD,manual
