REF,LINE,DATE,DOCDAT,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0006544,2,2024-02-16,2024-02-16,51410000,Z.BERRADA,utility fee,B0006544D,41973.69,USD,manual
B0006545,1,2024-01-16,2024-01-16,610000,S.ELFASI,utility fee,B0006545D,-38829.98,USD,manual
B0006545,2,2024-01-16,2024-01-16,51410000,S.ELFASI,utility fee,B0006545D,38829.98,USD,manual
B0006546,1,2024-04-26,2024-04-26,400000,Z.BERRADA,office supplies,B0006546D,-13252.11,USD,manual
B0006546,2,2024-04-26,2024-04-26,51410000,Z.BERRADA,office supplies,B0006546D,13252.11,USD,manual
B0006547,1,2024-04-16,2024-04-16,620000,H.AITLA,supplier invoice,B0006547D,-40085.37,USD,manual
B0006547,2,2024-04-16,2024-04-16,51410000,H.AITLA,supplier invoice,B0006547D,40085.37,USD,manual
B0006548,1,2024-10-15,2024-10-15,610000,K.MANSOURI,service fee,B0006548D,-14864.01,USD,manual
B0006548,2,2024-10-15,2024-10-15,51410000,K.MANSOURI,service fee,B0006548D,14864.01,USD,manual
B0006549,1,2024-06-08,2024-06-08,610000,K.MANSOURI,rent charge,B0006549D,-94298.79,USD,manual
B0006549,2,2024-06-08,2024-06-08,51410000,K.MANSOURI,rent charge,B0006549D,94298.79,USD,manual
B0006550,1,2024-01-11,2024-01-11,450000,H.AITLA,rent charge,B0006550D,-6004.69,USD,manual
B0006550,2,2024-01-11,2024-01-11,51410000,H.AITLA,rent charge,B0006550D,6004.69,USD,manual
B0006551,1,2024-10-09,2024-10-09,450000,K.MANSOURI,office supplies,B0006551D,-87459.98,USD,manual
B0006551,2,2024-10-09,2024-10-09,51410000,K.MANSOURI,office supplies,B0006551D,87459.98,USD,manual
B0006552,1,2024-12-16,2024-12-16,400000,Z.BERRADA,service fee,B0006552D,-19034.54,USD,manual
B0006552,2,2024-12-16,2024-12-16,51410000,Z.BERRADA,service fee,B0006552D,19034.54,USD,manual
B0006553,1,2024-09-07,2024-09-07,450000,K.MANSOURI,utility fee,B0006553D,-44249.70,USD,manual
B0006553,2,2024-09-07,2024-09-07,51410000,K.MANSOURI,utility fee,B0006553D,44249.70,USD,manual
B0006554,1,2024-02-25,2024-02-25,420000,S.ELFASI,utility fee,B0006554D,-25875.75,USD,manual
B0006554,2,2024-02-25,2024-02-25,51410000,S.ELFASI,utility fee,B0006554D,25875.75,USD,manual
B0006555,1,2024-02-14,2024-02-14,610000,H.AITLA,utility fee,B0006555D,-13466.15,USD,manual
B0006555,2,2024-02-14,2024-02-14,51410000,H.AITLA,utility fee,B0006555D,13466.15,USD,manual
B0006556,1,2024-02-02,2024-02-02,400000,H.AITLA,supplier invoice,B0006556D,-62693.31,USD,manual
B0006556,2,2024-02-02,2024-02-02,51410000,H.AITLA,supplier invoice,B0006556D,62693.31,USD,manual
B0006557,1,2024-01-26,2024-01-26,400000,S.ELFASI,supplier invoice,B0006557D,-55250.31,USD,manual
B0006557,2,2024-01-26,2024-01-26,51410000,S.ELFASI,supplier invoice,B0006557D,55250.31,USD,manual
B0006558,1,2024-08-22,2024-08-22,420000,M.BENNANI,service fee,B0006558D,-23870.26,USD,manual
B0006558,2,2024-08-22,2024-08-22,51410000,M.BENNANI,service fee,B0006558D,23870.26,USD,manual
B0006559,1,2024-08-08,2024-08-08,610000,M.BENNANI,rent charge,B0006559D,-387217.66,USD,manual
B0006559,2,2024-08-08,2024-08-08,51410000,M.BENNANI,rent charge,B0006559D,387217.66,USD,manual
B0006560,1,2024-09-20,2024-09-20,420000,H.AITLA,office supplies,B0006560D,-3410.44,USD,manual
B0006560,2,2024-09-20,2024-09-20,51410000,H.AITLA,office supplies,B0006560D,3410.44,USD,manual
B0006561,1,2024-03-17,2024-03-17,620000,M.BENNANI,office supplies,B0006561D,-39521.06,USD,manual
B0006561,2,2024-03-17,2024-03-17,51410000,M.BENNANI,office supplies,B0006561D,39521.06,USD,manual
B0006562,1,2024-10-20,2024-10-20,400000,H.AITLA,office supplies,B0006562D,-21805.93,USD,manual
B0006562,2,2024-10-20,2024-10-20,51410000,H.AITLA,office supplies,B0006562D,21805.93,USD,manual
B0006563,1,2024-12-18,2024-12-18,420000,H.AITLA,service fee,B0006563D,-13186.45,USD,manual
B0006563,2,2024-12-18,2024-12-18,51410000,H.AITLA,service fee,B0006563D,13186.45,USD,manual
B0006564,1,2024-03-07,2024-03-07,610000,Z.BERRADA,service fee,B0006564D,-17839.33,USD,manual
B0006564,2,2024-03-07,2024-03-07,51410000,Z.BERRADA,service fee,B0006564D,17839.33,USD,manual
B0006565,1,2024-07-14,2024-07-14,610000,M.BENNANI,service fee,B0006565D,-25153.13,USD,manual
B0006565,2,2024-07-14,2024-07-14,51410000,M.BENNANI,service fee,B0006565D,25153.13,USD,manual
B0006566,1,2024-04-11,2024-04-11,420000,Z.BERRADA,service fee,B0006566D,-15720.33,USD,manual
B0006566,2,2024-04-11,2024-04-11,51410000,Z.BERRADA,service fee,B0006566D,15720.33,USD,manual
B0006567,1,2024-12-12,2024-12-12,450000,Z.BERRADA,rent charge,B0006567D,-4286.25,USD,manual
B0006567,2,2024-12-12,2024-12-12,51410000,Z.BERRADA,rent charge,B0006567D,4286.25,USD,manual
B0006568,1,2024-05-12,2024-05-12,610000,H.AITLA,rent charge,B0006568D,-24309.49,USD,manual
B0006568,2,2024-05-12,2024-05-12,51410000,H.AITLA,rent charge,B0006568D,24309.49,USD,manual
B0006569,1,2024-01-25,2024-01-25,400000,M.BENNANI,utility fee,B0006569D,-19079.82,USD,manual
B0006569,2,2024-01-25,2024-01-25,51410000,M.BENNANI,utility fee,B0006569D,19079.82,USD,manual
B0006570,1,2024-03-05,2024-03-05,620000,H.AITLA,utility fee,B0006570D,-29183.09,USD,manual
B0006570,2,2024-03-05,2024-03-05,51410000,H.AITLA,utility fee,B0006570D,29183.09,USD,manual
B0006571,1,2024-05-17,2024-05-17,420000,Z.BERRADA,office supplies,B0006571D,-13391.33,USD,manual
B0006571,2,2024-05-17,2024-05-17,51410000,Z.BERRADA,office supplies,B0006571D,13391.33,USD,manual
B0006572,1,2024-10-22,2024-10-22,610000,K.MANSOURI,service fee,B0006572D,-1157.01,USD,manual
B0006572,2,2024-10-22,2024-10-22,51410000,K.MANSOURI,service fee,B0006572D,1157.01,USD,manual
B0006573,1,2024-10-25,2024-10-25,620000,K.MANSOURI,rent charge,B0006573D,-7404.77,USD,manual
B0006573,2,2024-10-25,2024-10-25,51410000,K.MANSOURI,rent charge,B0006573D,7404.77,USD,manual
B0006574,1,2024-06-23,2024-06-23,610000,S.ELFASI,office supplies,B0006574D,-8520.95,USD,manual
B0006574,2,2024-06-23,2024-06-23,51410000,S.ELFASI,office supplies,B0006574D,8520.95,USD,manual
B0006575,1,2024-01-01,2024-01-01,620000,M.BENNANI,rent charge,B0006575D,-26776.49,USD,manual
B0006575,2,2024-01-01,2024-01-01,51410000,M.BENNANI,rent charge,B0006575D,26776.49,USD,manual
B0006576,1,2024-12-24,2024-12-24,610000,S.ELFASI,service fee,B0006576D,-8790.96,USD,manual
B0006576,2,2024-12-24,2024-12-24,51410000,S.ELFASI,service fee,B0006576D,8790.96,USD,manual
B0006577,1,2024-01-23,2024-01-23,400000,M.BENNANI,utility fee,B0006577D,-60010.09,USD,manual
B0006577,2,2024-01-23,2024-01-23,51410000,M.BENNANI,utility fee,B0006577D,60010.09,USD,manual
B0006578,1,2024-03-11,2024-03-11,610000,H.AITLA,utility fee,B0006578D,-92312.30,USD,manual
B0006578,2,2024-03-11,2024-03-11,51410000,H.AITLA,utility fee,B0006578D,92312.30,USD,manual
B0006579,1,2024-04-10,2024-04-10,620000,K.MANSOURI,rent charge,B0006579D,-25242.32,USD,manual
B0006579,2,2024-04-10,2024-04-10,51410000,K.MANSOURI,rent charge,B0006579D,25242.32,USD,manual
B0006580,1,2024-02-16,2024-02-16,620000,H.AITLA,supplier invoice,B0006580D,-24865.47,USD,manual
B0006580,2,2024-02-16,2024-02-16,51410000,H.AITLA,supplier invoice,B0006580D,24865.47,USD,manual
B0006581,1,2024-04-24,2024-04-24,610000,M.BENNANI,rent charge,B0006581D,-118358.54,USD,manual
B0006581,2,2024-04-24,2024-04-24,51410000,M.BENNANI,rent charge,B0006581D,118358.54,USD,manual
B0006582,1,2024-06-23,2024-06-23,450000,WF-BATCH,office supplies,B0006582D,-40183.92,USD,system
B0006582,2,2024-06-23,2024-06-23,51410000,WF-BATCH,office supplies,B0006582D,40183.92,USD,system
B0006583,1,2024-06-24,2024-06-24,400000,M.BENNANI,rent charge,B0006583D,-26555.72,USD,manual
B0006583,2,2024-06-24,2024-06-24,51410000,M.BENNANI,rent charge,B0006583D,26555.72,USD,manual
B0006584,1,2024-09-05,2024-09-05,450000,S.ELFASI,utility fee,B0006584D,-17432.71,USD,manual
B0006584,2,2024-09-05,2024-09-05,51410000,S.ELFASI,utility fee,B0006584D,17432.71,USD,manual
B0006585,1,2024-11-04,2024-11-04,620000,Z.BERRADA,rent charge,B0006585D,-33992.04,USD,manual
B0006585,2,2024-11-04,2024-11-04,51410000,Z.BERRADA,rent charge,B0006585D,33992.04,USD,manual
B0006586,1,2024-12-01,2024-12-01,610000,M.BENNANI,service fee,B0006586D,-17760.94,USD,manual
B0006586,2,2024-12-01,2024-12-01,51410000,M.BENNANI,service fee,B0006586D,17760.94,USD,manual
B0006587,1,2024-04-07,2024-04-07,400000,H.AITLA,office supplies,B0006587D,-20337.99,USD,manual
B0006587,2,2024-04-07,2024-04-07,51410000,H.AITLA,office supplies,B0006587D,20337.99,USD,manual
B0006588,1,2024-02-01,2024-02-01,420000,Z.BERRADA,supplier invoice,B0006588D,-27929.38,USD,manual
B0006588,2,2024-02-01,2024-02-01,51410000,Z.BERRADA,supplier invoice,B0006588D,27929.38,USD,manual
B0006589,1,2024-02-01,2024-02-01,610000,S.ELFASI,supplier invoice,B0006589D,-24151.09,USD,manual
B0006589,2,2024-02-01,2024-02-01,51410000,S.ELFASI,supplier invoice,B0006589D,24151.09,USD,manual
B0006590,1,2024-04-08,2024-04-08,400000,H.AITLA,utility fee,B0006590D,-26172.48,USD,manual
B0006590,2,2024-04-08,2024-04-08,51410000,H.AITLA,utility fee,B0006590D,26172.48,USD,manual
B0006591,1,2024-10-15,2024-10-15,610000,Z.BERRADA,office supplies,B0006591D,-20447.31,USD,manual
B0006591,2,2024-10-15,2024-10-15,51410000,Z.BERRADA,office supplies,B0006591D,20447.31,USD,manual
B0006592,1,2024-03-24,2024-03-24,610000,WF-BATCH,rent charge,B0006592D,-19515.40,USD,system
B0006592,2,2024-03-24,2024-03-24,51410000,WF-BATCH,rent charge,B0006592D,19515.40,USD,system
B0006593,1,2024-07-16,2024-07-16,610000,H.AITLA,rent charge,B0006593D,-32360.70,USD,manual
B0006593,2,2024-07-16,2024-07-16,51410000,H.AITLA,rent charge,B0006593D,32360.70,USD,manual
B0006594,1,2024-09-02,2024-09-02,400000,K.MANSOURI,utility fee,B0006594D,-12459.41,USD,manual
B0006594,2,2024-09-02,2024-09-02,51410000,K.MANSOURI,utility fee,B0006594D,12459.41,USD,manual
B0006595,1,2024-05-19,2024-05-19,610000,K.MANSOURI,rent charge,B0006595D,-17661.84,USD,manual
B0006595,2,2024-05-19,2024-05-19,51410000,K.MANSOURI,rent charge,B0006595D,17661.84,USD,manual
B0006596,1,2024-06-11,2024-06-11,450000,S.ELFASI,supplier invoice,B0006596D,-4618.56,USD,manual
B0006596,2,2024-06-11,2024-06-11,51410000,S.ELFASI,supplier invoice,B0006596D,4618.56,USD,manual
B0006597,1,2024-11-26,2024-11-26,400000,K.MANSOURI,supplier invoice,B0006597D,-10845.49,USD,manual
B0006597,2,2024-11-26,2024-11-26,51410000,K.MANSOURI,supplier invoice,B0006597D,10845.49,USD,manual
B0006598,1,2024-11-03,2024-11-03,400000,H.AITLA,utility fee,B0006598D,-7466.57,USD,manual
B0006598,2,2024-11-03,2024-11-03,51410000,H.AITLA,utility fee,B0006598D,7466.57,USD,manual
B0006599,1,2024-10-22,2024-10-22,450000,K.MANSOURI,supplier invoice,B0006599D,-1607.45,USD,manual
B0006599,2,2024-10-22,2024-10-22,51410000,K.MANSOURI,supplier invoice,B0006599D,1607.45,USD,manual
B0006600,1,2024-09-08,2024-09-08,450000,K.MANSOURI,rent charge,B0006600D,-30310.55,USD,manual
B0006600,2,2024-09-08,2024-09-08,51410000,K.MANSOURI,rent charge,B0006600D,30310.55,USD,manual
B0006601,1,2024-06-09,2024-06-09,400000,S.ELFASI,office supplies,B0006601D,-6593.59,USD,manual
B0006601,2,2024-06-09,2024-06-09,51410000,S.ELFASI,office supplies,B0006601D,6593.59,USD,manual
B0006602,1,2024-02-26,2024-02-26,610000,M.BENNANI,supplier invoice,B0006602D,-20913.57,USD,manual
B0006602,2,2024-02-26,2024-02-26,51410000,M.BENNANI,supplier invoice,B0006602D,20913.57,USD,manual
B0006603,1,2024-07-19,2024-07-19,420000,M.BENNANI,rent charge,B0006603D,-17109.65,USD,manual
B0006603,2,2024-07-19,2024-07-19,51410000,M.BENNANI,rent charge,B0006603D,17109.65,USD,manual
B0006604,1,2024-07-13,2024-07-13,620000,Z.BERRADA,supplier invoice,B0006604D,-8874.71,USD,manual
B0006604,2,2024-07-13,2024-07-13,51410000,Z.BERRADA,supplier invoice,B0006604D,8874.71,USD,manual
B0006605,1,2024-12-02,2024-12-02,400000,M.BENNANI,office supplies,B0006605D,-16598.22,USD,manual
B0006605,2,2024-12-02,2024-12-02,51410000,M.BENNANI,office supplies,B0006605D,16598.22,USD,manual
B0006606,1,2024-12-01,2024-12-01,610000,K.MANSOURI,office supplies,B0006606D,-110799.66,USD,manual
B0006606,2,2024-12-01,2024-12-01,51410000,K.MANSOURI,office supplies,B0006606D,110799.66,USD,manual
B0006607,1,2024-11-22,2024-11-22,420000,M.BENNANI,supplier invoice,B0006607D,-116455.03,USD,manual
B0006607,2,2024-11-22,2024-11-22,51410000,M.BENNANI,supplier invoice,B0006607D,116455.03,USD,manual
B0006608,1,2024-05-14,2024-05-14,400000,H.AITLA,supplier invoice,B0006608D,-98751.02,USD,manual
B0006608,2,2024-05-14,2024-05-14,51410000,H.AITLA,supplier invoice,B0006608D,98751.02,USD,manual
B0006609,1,2024-09-02,2024-09-02,450000,S.ELFASI,office supplies,B0006609D,-12915.96,USD,manual
B0006609,2,2024-09-02,2024-09-02,51410000,S.ELFASI,office supplies,B0006609D,12915.96,USD,manual
B0006610,1,2024-03-15,2024-03-15,420000,M.BENNANI,rent charge,B0006610D,-27249.51,USD,manual
B0006610,2,2024-03-15,2024-03-15,51410000,M.BENNANI,rent charge,B0006610D,27249.51,USD,manual
B0006611,1,2024-10-12,2024-10-12,420000,Z.BERRADA,utility fee,B0006611D,-64436.30,USD,manual
B0006611,2,2024-10-12,2024-10-12,51410000,Z.BERRADA,utility fee,B0006611D,64436.30,USD,manual
B0006612,1,2024-06-22,2024-06-22,400000,S.ELFASI,supplier invoice,B0006612D,-26308.39,USD,manual
B0006612,2,2024-06-22,2024-06-22,51410000,S.ELFASI,supplier invoice,B0006612D,26308.39,USD,manual
B0006613,1,2024-02-01,2024-02-01,620000,WF-BATCH,office supplies,B0006613D,-27003.51,USD,system
B0006613,2,2024-02-01,2024-02-01,51410000,WF-BATCH,office supplies,B0006613D,27003.51,USD,system
B0006614,1,2024-02-06,2024-02-06,620000,S.ELFASI,supplier invoice,B0006614D,-5758.28,USD,manual
B0006614,2,2024-02-06,2024-02-06,51410000,S.ELFASI,supplier invoice,B0006614D,5758.28,USD,manual
B0006615,1,2024-05-05,2024-05-05,610000,SAP_JOB,rent charge,B0006615D,-20057.44,USD,system
B0006615,2,2024-05-05,2024-05-05,51410000,SAP_JOB,rent charge,B0006615D,20057.44,USD,system
B0006616,1,2024-01-25,2024-01-25,420000,M.BENNANI,utility fee,B0006616D,-5793.17,USD,manual
B0006616,2,2024-01-25,2024-01-25,51410000,M.BENNANI,utility fee,B0006616D,5793.17,USD,manual
B0006617,1,2024-09-02,2024-09-02,620000,SAP_JOB,utility fee,B0006617D,-7222.03,USD,system
B0006617,2,2024-09-02,2024-09-02,51410000,SAP_JOB,utility fee,B0006617D,7222.03,USD,system
B0006618,1,2024-10-19,2024-10-19,620000,H.AITLA,service fee,B0006618D,-24979.84,USD,manual
B0006618,2,2024-10-19,2024-10-19,51410000,H.AITLA,service fee,B0006618D,24979.84,USD,manual
B0006619,1,2024-07-12,2024-07-12,610000,H.AITLA,supplier invoice,B0006619D,-3781.05,USD,manual
B0006619,2,2024-07-12,2024-07-12,51410000,H.AITLA,supplier invoice,B0006619D,3781.05,USD,manual
B0006620,1,2024-09-06,2024-09-06,420000,K.MANSOURI,supplier invoice,B0006620D,-25261.66,USD,manual
B0006620,2,2024-09-06,2024-09-06,51410000,K.MANSOURI,supplier invoice,B0006620D,25261.66,USD,manual
B0006621,1,2024-05-19,2024-05-19,450000,Z.BERRADA,office supplies,B0006621D,-39105.68,USD,manual
B0006621,2,2024-05-19,2024-05-19,51410000,Z.BERRADA,office supplies,B0006621D,39105.68,USD,manual
B0006622,1,2024-03-25,2024-03-25,620000,S.ELFASI,supplier invoice,B0006622D,-29939.49,USD,manual
B0006622,2,2024-03-25,2024-03-25,51410000,S.ELFASI,supplier invoice,B0006622D,29939.49,USD,manual
B0006623,1,2024-07-21,2024-07-21,420000,Z.BERRADA,utility fee,B0006623D,-46476.85,USD,manual
B0006623,2,2024-07-21,2024-07-21,51410000,Z.BERRADA,utility fee,B0006623D,46476.85,USD,manual
B0006624,1,2024-07-24,2024-07-24,450000,M.BENNANI,supplier invoice,B0006624D,-15256.75,USD,manual
B0006624,2,2024-07-24,2024-07-24,51410000,M.BENNANI,supplier invoice,B0006624D,15256.75,USD,manual
B0006625,1,2024-08-08,2024-08-08,420000,M.BENNANI,rent charge,B0006625D,-13434.09,USD,manual
B0006625,2,2024-08-08,2024-08-08,51410000,M.BENNANI,rent charge,B0006625D,13434.09,USD,manual
B0006626,1,2024-05-22,2024-05-22,420000,S.ELFASI,utility fee,B0006626D,-30429.72,USD,manual
B0006626,2,2024-05-22,2024-05-22,51410000,S.ELFASI,utility fee,B0006626D,30429.72,USD,manual
B0006627,1,2024-05-11,2024-05-11,420000,M.BENNANI,utility fee,B0006627D,-25380.61,USD,manual
B0006627,2,2024-05-11,2024-05-11,51410000,M.BENNANI,utility fee,B0006627D,25380.61,USD,manual
B0006628,1,2024-05-26,2024-05-26,420000,K.MANSOURI,service fee,B0006628D,-30152.04,USD,manual
B0006628,2,2024-05-26,2024-05-26,51410000,K.MANSOURI,service fee,B0006628D,30152.04,USD,manual
B0006629,1,2024-03-16,2024-03-16,620000,Z.BERRADA,utility fee,B0006629D,-77558.97,USD,manual
B0006629,2,2024-03-16,2024-03-16,51410000,Z.BERRADA,utility fee,B0006629D,77558.97,USD,manual
B0006630,1,2024-05-06,2024-05-06,610000,H.AITLA,office supplies,B0006630D,-65712.54,USD,manual
B0006630,2,2024-05-06,2024-05-06,51410000,H.AITLA,office supplies,B0006630D,65712.54,USD,manual
B0006631,1,2024-02-18,2024-02-18,610000,S.ELFASI,utility fee,B0006631D,-22539.09,USD,manual
B0006631,2,2024-02-18,2024-02-18,51410000,S.ELFASI,utility fee,B0006631D,22539.09,USD,manual
B0006632,1,2024-04-22,2024-04-22,610000,M.BENNANI,office supplies,B0006632D,-50078.69,USD,manual
B0006632,2,2024-04-22,2024-04-22,51410000,M.BENNANI,office supplies,B0006632D,50078.69,USD,manual
B0006633,1,2024-03-12,2024-03-12,400000,M.BENNANI,service fee,B0006633D,-189091.95,USD,manual
B0006633,2,2024-03-12,2024-03-12,51410000,M.BENNANI,service fee,B0006633D,189091.95,USD,manual
B0006634,1,2024-08-22,2024-08-22,610000,S.ELFASI,utility fee,B0006634D,-77318.37,USD,manual
B0006634,2,2024-08-22,2024-08-22,51410000,S.ELFASI,utility fee,B0006634D,77318.37,USD,manual
B0006635,1,2024-08-22,2024-08-22,620000,SAP_JOB,office supplies,B0006635D,-41343.27,USD,system
B0006635,2,2024-08-22,2024-08-22,51410000,SAP_JOB,office supplies,B0006635D,41343.27,USD,system
B0006636,1,2024-07-05,2024-07-05,620000,H.AITLA,rent charge,B0006636D,-37549.37,USD,manual
B0006636,2,2024-07-05,2024-07-05,51410000,H.AITLA,rent charge,B0006636D,37549.37,USD,manual
B0006637,1,2024-07-08,2024-07-08,420000,M.BENNANI,service fee,B0006637D,-347943.83,USD,manual
B0006637,2,2024-07-08,2024-07-08,51410000,M.BENNANI,service fee,B0006637D,347943.83,USD,manual
B0006638,1,2024-08-09,2024-08-09,450000,Z.BERRADA,supplier invoice,B0006638D,-26944.89,USD,manual
B0006638,2,2024-08-09,2024-08-09,51410000,Z.BERRADA,supplier invoice,B0006638D,26944.89,USD,manual
B0006639,1,2024-11-14,2024-11-14,450000,Z.BERRADA,service fee,B0006639D,-7266.35,USD,manual
B0006639,2,2024-11-14,2024-11-14,51410000,Z.BERRADA,service fee,B0006639D,7266.35,USD,manual
B0006640,1,2024-03-22,2024-03-22,400000,IDOC_AUTO,supplier invoice,B0006640D,-21290.16,USD,system
B0006640,2,2024-03-22,2024-03-22,51410000,IDOC_AUTO,supplier invoice,B0006640D,21290.16,USD,system
B0006641,1,2024-04-06,2024-04-06,400000,H.AITLA,office supplies,B0006641D,-23137.43,USD,manual
B0006641,2,2024-04-06,2024-04-06,51410000,H.AITLA,office supplies,B0006641D,23137.43,USD,manual
B0006642,1,2024-12-04,2024-12-04,610000,Z.BERRADA,rent charge,B0006642D,-6945.79,USD,manual
B0006642,2,2024-12-04,2024-12-04,51410000,Z.BERRADA,rent charge,B0006642D,6945.79,USD,manual
B0006643,1,2024-03-23,2024-03-23,620000,M.BENNANI,service fee,B0006643D,-38115.38,USD,manual
B0006643,2,2024-03-23,2024-03-23,51410000,M.BENNANI,service fee,B0006643D,38115.38,USD,manual
B0006644,1,2024-11-02,2024-11-02,620000,IDOC_AUTO,rent charge,B0006644D,-11852.63,USD,system
B0006644,2,2024-11-02,2024-11-02,51410000,IDOC_AUTO,rent charge,B0006644D,11852.63,USD,system
B0006645,1,2024-09-07,2024-09-07,620000,M.BENNANI,office supplies,B0006645D,-90664.98,USD,manual
B0006645,2,2024-09-07,2024-09-07,51410000,M.BENNANI,office supplies,B0006645D,90664.98,USD,manual
B0006646,1,2024-07-04,2024-07-04,620000,K.MANSOURI,supplier invoice,B0006646D,-20470.80,USD,manual
B0006646,2,2024-07-04,2024-07-04,51410000,K.MANSOURI,supplier invoice,B0006646D,20470.80,USD,manual
B0006647,1,2024-11-11,2024-11-11,420000,S.ELFASI,service fee,B0006647D,-108001.71,USD,manual
B0006647,2,2024-11-11,2024-11-11,51410000,S.ELFASI,service fee,B0006647D,108001.71,USD,manual
B0006648,1,2024-04-01,2024-04-01,420000,H.AITLA,supplier invoice,B0006648D,-24215.66,USD,manual
B0006648,2,2024-04-01,2024-04-01,51410000,H.AITLA,supplier invoice,B0006648D,24215.66,USD,manual
B0006649,1,2024-08-07,2024-08-07,420000,IDOC_AUTO,rent charge,B0006649D,-2738.90,USD,system
B0006649,2,2024-08-07,2024-08-07,51410000,IDOC_AUTO,rent charge,B0006649D,2738.90,USD,system
B0006650,1,2024-04-26,2024-04-26,450000,K.MANSOURI,service fee,B0006650D,-30119.00,USD,manual
B0006650,2,2024-04-26,2024-04-26,51410000,K.MANSOURI,service fee,B0006650D,30119.00,USD,manual
B0006651,1,2024-08-20,2024-08-20,450000,M.BENNANI,service fee,B0006651D,-22107.26,USD,manual
B0006651,2,2024-08-20,2024-08-20,51410000,M.BENNANI,service fee,B0006651D,22107.26,USD,manual
B0006652,1,2024-03-01,2024-03-01,620000,K.MANSOURI,supplier invoice,B0006652D,-17686.31,USD,manual
B0006652,2,2024-03-01,2024-03-01,51410000,K.MANSOURI,supplier invoice,B0006652D,17686.31,USD,manual
B0006653,1,2024-09-26,2024-09-26,610000,H.AITLA,rent charge,B0006653D,-27607.75,USD,manual
B0006653,2,2024-09-26,2024-09-26,51410000,H.AITLA,rent charge,B0006653D,27607.75,USD,manual
B0006654,1,2024-07-18,2024-07-18,620000,Z.BERRADA,supplier invoice,B0006654D,-12422.79,USD,manual
B0006654,2,2024-07-18,2024-07-18,51410000,Z.BERRADA,supplier invoice,B0006654D,12422.79,USD,manual
B0006655,1,2024-06-25,2024-06-25,400000,K.MANSOURI,service fee,B0006655D,-25470.73,USD,manual
B0006655,2,2024-06-25,2024-06-25,51410000,K.MANSOURI,service fee,B0006655D,25470.73,USD,manual
B0006656,1,2024-10-11,2024-10-11,620000,Z.BERRADA,service fee,B0006656D,-32744.69,USD,manual
B0006656,2,2024-10-11,2024-10-11,51410000,Z.BERRADA,service fee,B0006656D,32744.69,USD,manual
B0006657,1,2024-04-23,2024-04-23,620000,S.ELFASI,rent charge,B0006657D,-12620.80,USD,manual
B0006657,2,2024-04-23,2024-04-23,51410000,S.ELFASI,rent charge,B0006657D,12620.80,USD,manual
B0006658,1,2024-01-23,2024-01-23,400000,H.AITLA,utility fee,B0006658D,-39355.95,USD,manual
B0006658,2,2024-01-23,2024-01-23,51410000,H.AITLA,utility fee,B0006658D,39355.95,USD,manual
B0006659,1,2024-02-24,2024-02-24,420000,S.ELFASI,office supplies,B0006659D,-81296.36,USD,manual
B0006659,2,2024-02-24,2024-02-24,51410000,S.ELFASI,office supplies,B0006659D,81296.36,USD,manual
B0006660,1,2024-07-15,2024-07-15,420000,K.MANSOURI,utility fee,B0006660D,-393022.59,USD,manual
B0006660,2,2024-07-15,2024-07-15,51410000,K.MANSOURI,utility fee,B0006660D,393022.59,USD,manual
B0006661,1,2024-10-23,2024-10-23,620000,H.AITLA,utility fee,B0006661D,-63569.73,USD,manual
B0006661,2,2024-10-23,2024-10-23,51410000,H.AITLA,utility fee,B0006661D,63569.73,USD,manual
B0006662,1,2024-06-12,2024-06-12,420000,S.ELFASI,office supplies,B0006662D,-25134.62,USD,manual
B0006662,2,2024-06-12,2024-06-12,51410000,S.ELFASI,office supplies,B0006662D,25134.62,USD,manual
B0006663,1,2024-01-10,2024-01-10,620000,K.MANSOURI,supplier invoice,B0006663D,-40136.15,USD,manual
B0006663,2,2024-01-10,2024-01-10,51410000,K.MANSOURI,supplier invoice,B0006663D,40136.15,USD,manual
B0006664,1,2024-10-19,2024-10-19,620000,WF-BATCH,supplier invoice,B0006664D,-46067.43,USD,system
B0006664,2,2024-10-19,2024-10-19,51410000,WF-BATCH,supplier invoice,B0006664D,46067.43,USD,system
B0006665,1,2024-12-10,2024-12-10,450000,K.MANSOURI,supplier invoice,B0006665D,-36642.18,USD,manual
B0006665,2,2024-12-10,2024-12-10,51410000,K.MANSOURI,supplier invoice,B0006665D,36642.18,USD,manual
B0006666,1,2024-07-08,2024-07-08,620000,SAP_JOB,office supplies,B0006666D,-32575.84,USD,system
B0006666,2,2024-07-08,2024-07-08,51410000,SAP_JOB,office supplies,B0006666D,32575.84,USD,system
B0006667,1,2024-06-01,2024-06-01,400000,H.AITLA,rent charge,B0006667D,-62708.17,USD,manual
B0006667,2,2024-06-01,2024-06-01,51410000,H.AITLA,rent charge,B0006667D,62708.17,USD,manual
B0006668,1,2024-02-02,2024-02-02,420000,Z.BERRADA,office supplies,B0006668D,-108854.51,USD,manual
B0006668,2,2024-02-02,2024-02-02,51410000,Z.BERRADA,office supplies,B0006668D,108854.51,USD,manual
B0006669,1,2024-08-08,2024-08-08,420000,S.ELFASI,rent charge,B0006669D,-11129.37,USD,manual
B0006669,2,2024-08-08,2024-08-08,51410000,S.ELFASI,rent charge,B0006669D,11129.37,USD,manual
