REF,LINE,DATE,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0000287,2,2024-10-20,51410000,S.ELFASI,utility fee,B0000287D,5836.55,USD,manual
B0000288,1,2024-03-07,400000,S.ELFASI,service fee,B0000288D,-37881.52,USD,manual
B0000288,2,2024-03-07,51410000,S.ELFASI,service fee,B0000288D,37881.52,USD,manual
B0000289,1,2024-08-09,620000,K.MANSOURI,rent charge,B0000289D,-14291.51,USD,manual
B0000289,2,2024-08-09,51410000,K.MANSOURI,rent charge,B0000289D,14291.51,USD,manual
B0000290,1,2024-07-05,610000,K.MANSOURI,supplier invoice,B0000290D,-38077.00,USD,manual
B0000290,2,2024-07-05,51410000,K.MANSOURI,supplier invoice,B0000290D,38077.00,USD,manual
B0000291,1,2024-01-07,450000,K.MANSOURI,office supplies,B0000291D,-23758.86,USD,manual
B0000291,2,2024-01-07,51410000,K.MANSOURI,office supplies,B0000291D,23758.86,USD,manual
B0000292,1,2024-04-04,450000,M.BENNANI,rent charge,B0000292D,-18563.03,USD,manual
B0000292,2,2024-04-04,51410000,M.BENNANI,rent charge,B0000292D,18563.03,USD,manual
B0000293,1,2024-12-05,620000,K.MANSOURI,rent charge,B0000293D,-20555.10,USD,manual
B0000293,2,2024-12-05,51410000,K.MANSOURI,rent charge,B0000293D,20555.10,USD,manual
B0000294,1,2024-09-17,610000,H.AITLA,utility fee,B0000294D,-39630.51,USD,manual
B0000294,2,2024-09-17,51410000,H.AITLA,utility fee,B0000294D,39630.51,USD,manual
B0000295,1,2024-10-23,620000,S.ELFASI,office supplies,B0000295D,-38435.07,USD,manual
B0000295,2,2024-10-23,51410000,S.ELFASI,office supplies,B0000295D,38435.07,USD,manual
B0000296,1,2024-10-02,420000,S.ELFASI,rent charge,B0000296D,-17611.49,USD,manual
B0000296,2,2024-10-02,51410000,S.ELFASI,rent charge,B0000296D,17611.49,USD,manual
B0000297,1,2024-09-21,610000,K.MANSOURI,utility fee,B0000297D,-30605.22,USD,manual
B0000297,2,2024-09-21,51410000,K.MANSOURI,utility fee,B0000297D,30605.22,USD,manual
B0000298,1,2024-04-04,420000,K.MANSOURI,supplier invoice,B0000298D,-37377.51,USD,manual
B0000298,2,2024-04-04,51410000,K.MANSOURI,supplier invoice,B0000298D,37377.51,USD,manual
B0000299,1,2024-08-05,620000,S.ELFASI,rent charge,B0000299D,-9917.05,USD,manual
B0000299,2,2024-08-05,51410000,S.ELFASI,rent charge,B0000299D,9917.05,USD,manual
B0000300,1,2024-02-11,420000,M.BENNANI,utility fee,B0000300D,-32003.01,USD,manual
B0000300,2,2024-02-11,51410000,M.BENNANI,utility fee,B0000300D,32003.01,USD,manual
B0000301,1,2024-11-16,420000,H.AITLA,service fee,B0000301D,-41091.93,USD,manual
B0000301,2,2024-11-16,51410000,H.AITLA,service fee,B0000301D,41091.93,USD,manual
B0000302,1,2024-11-14,610000,K.MANSOURI,office supplies,B0000302D,-37752.84,USD,manual
B0000302,2,2024-11-14,51410000,K.MANSOURI,office supplies,B0000302D,37752.84,USD,manual
B0000303,1,2024-06-26,610000,Z.BERRADA,service fee,B0000303D,-9584.54,USD,manual
B0000303,2,2024-06-26,51410000,Z.BERRADA,service fee,B0000303D,9584.54,USD,manual
B0000304,1,2024-08-26,610000,M.BENNANI,service fee,B0000304D,-40873.37,USD,manual
B0000304,2,2024-08-26,51410000,M.BENNANI,service fee,B0000304D,40873.37,USD,manual
B0000305,1,2024-05-06,610000,Z.BERRADA,service fee,B0000305D,-39868.59,USD,manual
B0000305,2,2024-05-06,51410000,Z.BERRADA,service fee,B0000305D,39868.59,USD,manual
B0000306,1,2024-09-08,620000,S.ELFASI,service fee,B0000306D,-16054.03,USD,manual
B0000306,2,2024-09-08,51410000,S.ELFASI,service fee,B0000306D,16054.03,USD,manual
B0000307,1,2024-01-17,450000,Z.BERRADA,utility fee,B0000307D,-7927.99,USD,manual
B0000307,2,2024-01-17,51410000,Z.BERRADA,utility fee,B0000307D,7927.99,USD,manual
B0000308,1,2024-03-19,610000,M.BENNANI,supplier invoice,B0000308D,-34091.34,USD,manual
B0000308,2,2024-03-19,51410000,M.BENNANI,supplier invoice,B0000308D,34091.34,USD,manual
B0000309,1,2024-05-04,400000,K.MANSOURI,service fee,B0000309D,-16011.39,USD,manual
B0000309,2,2024-05-04,51410000,K.MANSOURI,service fee,B0000309D,16011.39,USD,manual
B0000310,1,2024-02-10,620000,K.MANSOURI,office supplies,B0000310D,-37845.97,USD,manual
B0000310,2,2024-02-10,51410000,K.MANSOURI,office supplies,B0000310D,37845.97,USD,manual
B0000311,1,2024-10-22,610000,K.MANSOURI,service fee,B0000311D,-40515.14,USD,manual
B0000311,2,2024-10-22,51410000,K.MANSOURI,service fee,B0000311D,40515.14,USD,manual
B0000312,1,2024-03-14,620000,S.ELFASI,service fee,B0000312D,-38425.56,USD,manual
B0000312,2,2024-03-14,51410000,S.ELFASI,service fee,B0000312D,38425.56,USD,manual
B0000313,1,2024-12-22,610000,M.BENNANI,rent charge,B0000313D,-24267.71,USD,manual
B0000313,2,2024-12-22,51410000,M.BENNANI,rent charge,B0000313D,24267.71,USD,manual
B0000314,1,2024-07-14,450000,Z.BERRADA,rent charge,B0000314D,-10422.46,USD,manual
B0000314,2,2024-07-14,51410000,Z.BERRADA,rent charge,B0000314D,10422.46,USD,manual
B0000315,1,2024-09-25,420000,K.MANSOURI,rent charge,B0000315D,-22101.59,USD,manual
B0000315,2,2024-09-25,51410000,K.MANSOURI,rent charge,B0000315D,22101.59,USD,manual
B0000316,1,2024-12-17,620000,S.ELFASI,office supplies,B0000316D,-13226.09,USD,manual
B0000316,2,2024-12-17,51410000,S.ELFASI,office supplies,B0000316D,13226.09,USD,manual
B0000317,1,2024-02-14,420000,H.AITLA,supplier invoice,B0000317D,-24674.56,USD,manual
B0000317,2,2024-02-14,51410000,H.AITLA,supplier invoice,B0000317D,24674.56,USD,manual
B0000318,1,2024-02-23,620000,Z.BERRADA,service fee,B0000318D,-31516.95,USD,manual
B0000318,2,2024-02-23,51410000,Z.BERRADA,service fee,B0000318D,31516.95,USD,manual
B0000319,1,2024-05-24,420000,S.ELFASI,utility fee,B0000319D,-7036.02,USD,manual
B0000319,2,2024-05-24,51410000,S.ELFASI,utility fee,B0000319D,7036.02,USD,manual
B0000320,1,2024-09-18,400000,K.MANSOURI,supplier invoice,B0000320D,-14974.34,USD,manual
B0000320,2,2024-09-18,51410000,K.MANSOURI,supplier invoice,B0000320D,14974.34,USD,manual
B0000321,1,2024-03-05,400000,K.MANSOURI,service fee,B0000321D,-1246.86,USD,manual
B0000321,2,2024-03-05,51410000,K.MANSOURI,service fee,B0000321D,1246.86,USD,manual
B0000322,1,2024-06-17,620000,H.AITLA,supplier invoice,B0000322D,-19242.56,USD,manual
B0000322,2,2024-06-17,51410000,H.AITLA,supplier invoice,B0000322D,19242.56,USD,manual
B0000323,1,2024-04-15,450000,Z.BERRADA,supplier invoice,B0000323D,-7730.30,USD,manual
B0000323,2,2024-04-15,51410000,Z.BERRADA,supplier invoice,B0000323D,7730.30,USD,manual
B0000324,1,2024-10-03,420000,H.AITLA,rent charge,B0000324D,-1256.58,USD,manual
B0000324,2,2024-10-03,51410000,H.AITLA,rent charge,B0000324D,1256.58,USD,manual
B0000325,1,2024-10-12,400000,S.ELFASI,supplier invoice,B0000325D,-11695.34,USD,manual
B0000325,2,2024-10-12,51410000,S.ELFASI,supplier invoice,B0000325D,11695.34,USD,manual
B0000326,1,2024-03-22,420000,S.ELFASI,service fee,B0000326D,-25789.11,USD,manual
B0000326,2,2024-03-22,51410000,S.ELFASI,service fee,B0000326D,25789.11,USD,manual
B0000327,1,2024-09-18,420000,S.ELFASI,supplier invoice,B0000327D,-2627.85,USD,manual
B0000327,2,2024-09-18,51410000,S.ELFASI,supplier invoice,B0000327D,2627.85,USD,manual
B0000328,1,2024-05-13,620000,Z.BERRADA,service fee,B0000328D,-5973.58,USD,manual
B0000328,2,2024-05-13,51410000,Z.BERRADA,service fee,B0000328D,5973.58,USD,manual
B0000329,1,2024-01-06,420000,S.ELFASI,utility fee,B0000329D,-27032.54,USD,manual
B0000329,2,2024-01-06,51410000,S.ELFASI,utility fee,B0000329D,27032.54,USD,manual
B0000330,1,2024-12-05,420000,K.MANSOURI,utility fee,B0000330D,-14205.87,USD,manual
B0000330,2,2024-12-05,51410000,K.MANSOURI,utility fee,B0000330D,14205.87,USD,manual
B0000331,1,2024-12-12,450000,H.AITLA,rent charge,B0000331D,-19453.68,USD,manual
B0000331,2,2024-12-12,51410000,H.AITLA,rent charge,B0000331D,19453.68,USD,manual
B0000332,1,2024-05-25,400000,Z.BERRADA,supplier invoice,B0000332D,-28906.28,USD,manual
B0000332,2,2024-05-25,51410000,Z.BERRADA,supplier invoice,B0000332D,28906.28,USD,manual
B0000333,1,2024-01-25,450000,Z.BERRADA,rent charge,B0000333D,-15217.81,USD,manual
B0000333,2,2024-01-25,51410000,Z.BERRADA,rent charge,B0000333D,15217.81,USD,manual
B0000334,1,2024-09-26,620000,H.AITLA,supplier invoice,B0000334D,-34695.68,USD,manual
B0000334,2,2024-09-26,51410000,H.AITLA,supplier invoice,B0000334D,34695.68,USD,manual
B0000335,1,2024-11-08,620000,S.ELFASI,service fee,B0000335D,-40948.68,USD,manual
B0000335,2,2024-11-08,51410000,S.ELFASI,service fee,B0000335D,40948.68,USD,manual
B0000336,1,2024-02-09,620000,S.ELFASI,rent charge,B0000336D,-19706.59,USD,manual
B0000336,2,2024-02-09,51410000,S.ELFASI,rent charge,B0000336D,19706.59,USD,manual
B0000337,1,2024-02-09,620000,S.ELFASI,utility fee,B0000337D,-17595.07,USD,manual
B0000337,2,2024-02-09,51410000,S.ELFASI,utility fee,B0000337D,17595.07,USD,manual
B0000338,1,2024-06-03,620000,Z.BERRADA,utility fee,B0000338D,-2544.44,USD,manual
B0000338,2,2024-06-03,51410000,Z.BERRADA,utility fee,B0000338D,2544.44,USD,manual
B0000339,1,2024-12-22,620000,K.MANSOURI,rent charge,B0000339D,-26138.49,USD,manual
B0000339,2,2024-12-22,51410000,K.MANSOURI,rent charge,B0000339D,26138.49,USD,manual
B0000340,1,2024-04-12,420000,H.AITLA,rent charge,B0000340D,-14574.83,USD,manual
B0000340,2,2024-04-12,51410000,H.AITLA,rent charge,B0000340D,14574.83,USD,manual
B0000341,1,2024-11-08,400000,Z.BERRADA,service fee,B0000341D,-26619.04,USD,manual
B0000341,2,2024-11-08,51410000,Z.BERRADA,service fee,B0000341D,26619.04,USD,manual
B0000342,1,2024-01-05,400000,K.MANSOURI,rent charge,B0000342D,-16897.47,USD,manual
B0000342,2,2024-01-05,51410000,K.MANSOURI,rent charge,B0000342D,16897.47,USD,manual
B0000343,1,2024-09-23,420000,M.BENNANI,utility fee,B0000343D,-12593.74,USD,manual
B0000343,2,2024-09-23,51410000,M.BENNANI,utility fee,B0000343D,12593.74,USD,manual
B0000344,1,2024-12-20,420000,S.ELFASI,utility fee,B0000344D,-17682.07,USD,manual
B0000344,2,2024-12-20,51410000,S.ELFASI,utility fee,B0000344D,17682.07,USD,manual
B0000345,1,2024-07-09,450000,M.BENNANI,rent charge,B0000345D,-6068.91,USD,manual
B0000345,2,2024-07-09,51410000,M.BENNANI,rent charge,B0000345D,6068.91,USD,manual
B0000346,1,2024-05-13,420000,S.ELFASI,utility fee,B0000346D,-32208.33,USD,manual
B0000346,2,2024-05-13,51410000,S.ELFASI,utility fee,B0000346D,32208.33,USD,manual
B0000347,1,2024-06-13,610000,S.ELFASI,rent charge,B0000347D,-9588.33,USD,manual
B0000347,2,2024-06-13,51410000,S.ELFASI,rent charge,B0000347D,9588.33,USD,manual
B0000348,1,2024-06-03,620000,K.MANSOURI,supplier invoice,B0000348D,-2312.12,USD,manual
B0000348,2,2024-06-03,51410000,K.MANSOURI,supplier invoice,B0000348D,2312.12,USD,manual
B0000349,1,2024-12-10,610000,M.BENNANI,office supplies,B0000349D,-26345.51,USD,manual
B0000349,2,2024-12-10,51410000,M.BENNANI,office supplies,B0000349D,26345.51,USD,manual
B0000350,1,2024-09-24,610000,K.MANSOURI,supplier invoice,B0000350D,-10956.80,USD,manual
B0000350,2,2024-09-24,51410000,K.MANSOURI,supplier invoice,B0000350D,10956.80,USD,manual
B0000351,1,2024-10-22,610000,H.AITLA,office supplies,B0000351D,-26051.64,USD,manual
B0000351,2,2024-10-22,51410000,H.AITLA,office supplies,B0000351D,26051.64,USD,manual
B0000352,1,2024-11-12,620000,K.MANSOURI,rent charge,B0000352D,-6885.89,USD,manual
B0000352,2,2024-11-12,51410000,K.MANSOURI,rent charge,B0000352D,6885.89,USD,manual
B0000353,1,2024-04-24,420000,K.MANSOURI,utility fee,B0000353D,-26735.88,USD,manual
B0000353,2,2024-04-24,51410000,K.MANSOURI,utility fee,B0000353D,26735.88,USD,manual
B0000354,1,2024-10-10,400000,H.AITLA,supplier invoice,B0000354D,-33948.64,USD,manual
B0000354,2,2024-10-10,51410000,H.AITLA,supplier invoice,B0000354D,33948.64,USD,manual
B0000355,1,2024-05-25,610000,M.BENNANI,service fee,B0000355D,-19964.02,USD,manual
B0000355,2,2024-05-25,51410000,M.BENNANI,service fee,B0000355D,19964.02,USD,manual
B0000356,1,2024-09-11,450000,Z.BERRADA,office supplies,B0000356D,-33641.94,USD,manual
B0000356,2,2024-09-11,51410000,Z.BERRADA,office supplies,B0000356D,33641.94,USD,manual
B0000357,1,2024-02-19,610000,S.ELFASI,supplier invoice,B0000357D,-9821.02,USD,manual
B0000357,2,2024-02-19,51410000,S.ELFASI,supplier invoice,B0000357D,9821.02,USD,manual
B0000358,1,2024-07-25,400000,H.AITLA,office supplies,B0000358D,-16626.49,USD,manual
B0000358,2,2024-07-25,51410000,H.AITLA,office supplies,B0000358D,16626.49,USD,manual
B0000359,1,2024-11-06,420000,H.AITLA,office supplies,B0000359D,-18460.91,USD,manual
B0000359,2,2024-11-06,51410000,H.AITLA,office supplies,B0000359D,18460.91,USD,manual
B0000360,1,2024-08-25,620000,K.MANSOURI,utility fee,B0000360D,-8926.18,USD,manual
B0000360,2,2024-08-25,51410000,K.MANSOURI,utility fee,B0000360D,8926.18,USD,manual
B0000361,1,2024-07-24,610000,H.AITLA,utility fee,B0000361D,-37525.79,USD,manual
B0000361,2,2024-07-24,51410000,H.AITLA,utility fee,B0000361D,37525.79,USD,manual
B0000362,1,2024-03-18,450000,K.MANSOURI,utility fee,B0000362D,-16927.96,USD,manual
B0000362,2,2024-03-18,51410000,K.MANSOURI,utility fee,B0000362D,16927.96,USD,manual
B0000363,1,2024-03-15,610000,S.ELFASI,utility fee,B0000363D,-35063.60,USD,manual
B0000363,2,2024-03-15,51410000,S.ELFASI,utility fee,B0000363D,35063.60,USD,manual
B0000364,1,2024-06-04,610000,H.AITLA,supplier invoice,B0000364D,-15935.46,USD,manual
B0000364,2,2024-06-04,51410000,H.AITLA,supplier invoice,B0000364D,15935.46,USD,manual
B0000365,1,2024-12-23,400000,M.BENNANI,supplier invoice,B0000365D,-2410.82,USD,manual
B0000365,2,2024-12-23,51410000,M.BENNANI,supplier invoice,B0000365D,2410.82,USD,manual
B0000366,1,2024-11-08,400000,M.BENNANI,rent charge,B0000366D,-36425.42,USD,manual
B0000366,2,2024-11-08,51410000,M.BENNANI,rent charge,B0000366D,36425.42,USD,manual
B0000367,1,2024-04-04,620000,H.AITLA,office supplies,B0000367D,-36180.56,USD,manual
B0000367,2,2024-04-04,51410000,H.AITLA,office supplies,B0000367D,36180.56,USD,manual
B0000368,1,2024-10-05,400000,Z.BERRADA,utility fee,B0000368D,-37809.52,USD,manual
B0000368,2,2024-10-05,51410000,Z.BERRADA,utility fee,B0000368D,37809.52,USD,manual
B0000369,1,2024-08-17,400000,Z.BERRADA,utility fee,B0000369D,-33033.75,USD,manual
B0000369,2,2024-08-17,51410000,Z.BERRADA,utility fee,B0000369D,33033.75,USD,manual
B0000370,1,2024-08-06,620000,S.ELFASI,rent charge,B0000370D,-39607.27,USD,manual
B0000370,2,2024-08-06,51410000,S.ELFASI,rent charge,B0000370D,39607.27,USD,manual
B0000371,1,2024-03-17,450000,S.ELFASI,supplier invoice,B0000371D,-5811.21,USD,manual
B0000371,2,2024-03-17,51410000,S.ELFASI,supplier invoice,B0000371D,5811.21,USD,manual
B0000372,1,2024-05-06,420000,S.ELFASI,office supplies,B0000372D,-27606.12,USD,manual
B0000372,2,2024-05-06,51410000,S.ELFASI,office supplies,B0000372D,27606.12,USD,manual
B0000373,1,2024-02-03,420000,S.ELFASI,supplier invoice,B0000373D,-31501.35,USD,manual
B0000373,2,2024-02-03,51410000,S.ELFASI,supplier invoice,B0000373D,31501.35,USD,manual
B0000374,1,2024-07-22,450000,M.BENNANI,rent charge,B0000374D,-5627.61,USD,manual
B0000374,2,2024-07-22,51410000,M.BENNANI,rent charge,B0000374D,5627.61,USD,manual
B0000375,1,2024-09-05,420000,S.ELFASI,supplier invoice,B0000375D,-40715.04,USD,manual
B0000375,2,2024-09-05,51410000,S.ELFASI,supplier invoice,B0000375D,40715.04,USD,manual
B0000376,1,2024-07-05,400000,S.ELFASI,utility fee,B0000376D,-5667.05,USD,manual
B0000376,2,2024-07-05,51410000,S.ELFASI,utility fee,B0000376D,5667.05,USD,manual
B0000377,1,2024-08-05,420000,K.MANSOURI,rent charge,B0000377D,-29930.80,USD,manual
B0000377,2,2024-08-05,51410000,K.MANSOURI,rent charge,B0000377D,29930.80,USD,manual
B0000378,1,2024-11-13,610000,H.AITLA,supplier invoice,B0000378D,-12049.99,USD,manual
B0000378,2,2024-11-13,51410000,H.AITLA,supplier invoice,B0000378D,12049.99,USD,manual
B0000379,1,2024-07-07,450000,S.ELFASI,office supplies,B0000379D,-33341.04,USD,manual
B0000379,2,2024-07-07,51410000,S.ELFASI,office supplies,B0000379D,33341.04,USD,manual
B0000380,1,2024-02-15,420000,H.AITLA,supplier invoice,B0000380D,-8048.65,USD,manual
B0000380,2,2024-02-15,51410000,H.AITLA,supplier invoice,B0000380D,8048.65,USD,manual
B0000381,1,2024-03-06,450000,Z.BERRADA,service fee,B0000381D,-40064.69,USD,manual
B0000381,2,2024-03-06,51410000,Z.BERRADA,service fee,B0000381D,40064.69,USD,manual
B0000382,1,2024-11-09,450000,K.MANSOURI,rent charge,B0000382D,-13680.98,USD,manual
B0000382,2,2024-11-09,51410000,K.MANSOURI,rent charge,B0000382D,13680.98,USD,manual
B0000383,1,2024-03-14,420000,K.MANSOURI,service fee,B0000383D,-28553.34,USD,manual
B0000383,2,2024-03-14,51410000,K.MANSOURI,service fee,B0000383D,28553.34,USD,manual
B0000384,1,2024-07-26,400000,M.BENNANI,service fee,B0000384D,-38228.14,USD,manual
B0000384,2,2024-07-26,51410000,M.BENNANI,service fee,B0000384D,38228.14,USD,manual
B0000385,1,2024-01-23,420000,K.MANSOURI,utility fee,B0000385D,-40961.39,USD,manual
B0000385,2,2024-01-23,51410000,K.MANSOURI,utility fee,B0000385D,40961.39,USD,manual
B0000386,1,2024-03-18,620000,M.BENNANI,office supplies,B0000386D,-22309.74,USD,manual
B0000386,2,2024-03-18,51410000,M.BENNANI,office supplies,B0000386D,22309.74,USD,manual
B0000387,1,2024-11-06,620000,H.AITLA,office supplies,B0000387D,-14732.71,USD,manual
B0000387,2,2024-11-06,51410000,H.AITLA,office supplies,B0000387D,14732.71,USD,manual
B0000388,1,2024-04-14,400000,K.MANSOURI,service fee,B0000388D,-11417.72,USD,manual
B0000388,2,2024-04-14,51410000,K.MANSOURI,service fee,B0000388D,11417.72,USD,manual
B0000389,1,2024-05-04,620000,K.MANSOURI,supplier invoice,B0000389D,-16499.73,USD,manual
B0000389,2,2024-05-04,51410000,K.MANSOURI,supplier invoice,B0000389D,16499.73,USD,manual
B0000390,1,2024-09-09,420000,H.AITLA,rent charge,B0000390D,-39026.25,USD,manual
B0000390,2,2024-09-09,51410000,H.AITLA,rent charge,B0000390D,39026.25,USD,manual
B0000391,1,2024-11-26,610000,H.AITLA,utility fee,B0000391D,-6177.77,USD,manual
B0000391,2,2024-11-26,51410000,H.AITLA,utility fee,B0000391D,6177.77,USD,manual
B0000392,1,2024-08-03,400000,Z.BERRADA,office supplies,B0000392D,-19213.97,USD,manual
B0000392,2,2024-08-03,51410000,Z.BERRADA,office supplies,B0000392D,19213.97,USD,manual
B0000393,1,2024-10-05,400000,S.ELFASI,supplier invoice,B0000393D,-14555.92,USD,manual
B0000393,2,2024-10-05,51410000,S.ELFASI,supplier invoice,B0000393D,14555.92,USD,manual
B0000394,1,2024-09-14,610000,Z.BERRADA,utility fee,B0000394D,-1974.78,USD,manual
B0000394,2,2024-09-14,51410000,Z.BERRADA,utility fee,B0000394D,1974.78,USD,manual
B0000395,1,2024-12-07,610000,Z.BERRADA,rent charge,B0000395D,-22922.18,USD,manual
B0000395,2,2024-12-07,51410000,Z.BERRADA,rent charge,B0000395D,22922.18,USD,manual
B0000396,1,2024-07-04,420000,K.MANSOURI,supplier invoice,B0000396D,-26366.61,USD,manual
B0000396,2,2024-07-04,51410000,K.MANSOURI,supplier invoice,B0000396D,26366.61,USD,manual
B0000397,1,2024-04-08,610000,M.BENNANI,utility fee,B0000397D,-24892.99,USD,manual
B0000397,2,2024-04-08,51410000,M.BENNANI,utility fee,B0000397D,24892.99,USD,manual
B0000398,1,2024-08-22,420000,M.BENNANI,rent charge,B0000398D,-12136.96,USD,manual
B0000398,2,2024-08-22,51410000,M.BENNANI,rent charge,B0000398D,12136.96,USD,manual
B0000399,1,2024-08-18,450000,K.MANSOURI,supplier invoice,B0000399D,-7989.45,USD,manual
B0000399,2,2024-08-18,51410000,K.MANSOURI,supplier invoice,B0000399D,7989.45,USD,manual
B0000400,1,2024-05-11,420000,Z.BERRADA,utility fee,B0000400D,-21576.52,USD,manual
B0000400,2,2024-05-11,51410000,Z.BERRADA,utility fee,B0000400D,21576.52,USD,manual
B0000401,1,2024-09-13,610000,Z.BERRADA,rent charge,B0000401D,-18287.46,USD,manual
B0000401,2,2024-09-13,51410000,Z.BERRADA,rent charge,B0000401D,18287.46,USD,manual
B0000402,1,2024-03-16,610000,Z.BERRADA,rent charge,B0000402D,-19278.69,USD,manual
B0000402,2,2024-03-16,51410000,Z.BERRADA,rent charge,B0000402D,19278.69,USD,manual
B0000403,1,2024-06-10,420000,K.MANSOURI,utility fee,B0000403D,-6493.53,USD,manual
B0000403,2,2024-06-10,51410000,K.MANSOURI,utility fee,B0000403D,6493.53,USD,manual
B0000404,1,2024-02-25,420000,S.ELFASI,rent charge,B0000404D,-14803.13,USD,manual
B0000404,2,2024-02-25,51410000,S.ELFASI,rent charge,B0000404D,14803.13,USD,manual
B0000405,1,2024-01-13,610000,S.ELFASI,utility fee,B0000405D,-27397.77,USD,manual
B0000405,2,2024-01-13,51410000,S.ELFASI,utility fee,B0000405D,27397.77,USD,manual
B0000406,1,2024-06-20,400000,K.MANSOURI,service fee,B0000406D,-37167.17,USD,manual
B0000406,2,2024-06-20,51410000,K.MANSOURI,service fee,B0000406D,37167.17,USD,manual
B0000407,1,2024-08-05,610000,H.AITLA,utility fee,B0000407D,-21567.31,USD,manual
B0000407,2,2024-08-05,51410000,H.AITLA,utility fee,B0000407D,21567.31,USD,manual
B0000408,1,2024-01-14,620000,M.BENNANI,office supplies,B0000408D,-21334.93,USD,manual
B0000408,2,2024-01-14,51410000,M.BENNANI,office supplies,B0000408D,21334.93,USD,manual
B0000409,1,2024-11-10,450000,H.AITLA,supplier invoice,B0000409D,-12437.22,USD,manual
B0000409,2,2024-11-10,51410000,H.AITLA,supplier invoice,B0000409D,12437.22,USD,manual
B0000410,1,2024-03-07,450000,M.BENNANI,rent charge,B0000410D,-33455.04,USD,manual
B0000410,2,2024-03-07,51410000,M.BENNANI,rent charge,B0000410D,33455.04,USD,manual
B0000411,1,2024-03-20,620000,S.ELFASI,supplier invoice,B0000411D,-29582.13,USD,manual
B0000411,2,2024-03-20,51410000,S.ELFASI,supplier invoice,B0000411D,29582.13,USD,manual
B0000412,1,2024-06-05,450000,K.MANSOURI,office supplies,B0000412D,-12766.29,USD,manual
B0000412,2,2024-06-05,51410000,K.MANSOURI,office supplies,B0000412D,12766.29,USD,manual
B0000413,1,2024-12-17,420000,Z.BERRADA,rent charge,B0000413D,-29343.75,USD,manual
B0000413,2,2024-12-17,51410000,Z.BERRADA,rent charge,B0000413D,29343.75,USD,manual
B0000414,1,2024-10-09,420000,M.BENNANI,supplier invoice,B0000414D,-6655.12,USD,manual
B0000414,2,2024-10-09,51410000,M.BENNANI,supplier invoice,B0000414D,6655.12,USD,manual
B0000415,1,2024-02-15,450000,K.MANSOURI,rent charge,B0000415D,-14400.25,USD,manual
B0000415,2,2024-02-15,51410000,K.MANSOURI,rent charge,B0000415D,14400.25,USD,manual
B0000416,1,2024-04-20,450000,K.MANSOURI,office supplies,B0000416D,-41829.82,USD,manual
B0000416,2,2024-04-20,51410000,K.MANSOURI,office supplies,B0000416D,41829.82,USD,manual
B0000417,1,2024-05-12,450000,Z.BERRADA,service fee,B0000417D,-2627.84,USD,manual
B0000417,2,2024-05-12,51410000,Z.BERRADA,service fee,B0000417D,2627.84,USD,manual
B0000418,1,2024-10-09,400000,K.MANSOURI,service fee,B0000418D,-29893.17,USD,manual
B0000418,2,2024-10-09,51410000,K.MANSOURI,service fee,B0000418D,29893.17,USD,manual
B0000419,1,2024-04-05,420000,S.ELFASI,service fee,B0000419D,-39913.03,USD,manual
B0000419,2,2024-04-05,51410000,S.ELFASI,service fee,B0000419D,39913.03,USD,manual
B0000420,1,2024-08-20,620000,K.MANSOURI,supplier invoice,B0000420D,-1264.63,USD,manual
B0000420,2,2024-08-20,51410000,K.MANSOURI,supplier invoice,B0000420D,1264.63,USD,manual
B0000421,1,2024-05-25,450000,Z.BERRADA,rent charge,B0000421D,-41024.84,USD,manual
B0000421,2,2024-05-25,51410000,Z.BERRADA,rent charge,B0000421D,41024.84,USD,manual
B0000422,1,2024-04-17,450000,M.BENNANI,rent charge,B0000422D,-34440.76,USD,manual
B0000422,2,2024-04-17,51410000,M.BENNANI,rent charge,B0000422D,34440.76,USD,manual
B0000423,1,2024-10-24,450000,H.AITLA,utility fee,B0000423D,-8562.11,USD,manual
B0000423,2,2024-10-24,51410000,H.AITLA,utility fee,B0000423D,8562.11,USD,manual
B0000424,1,2024-04-26,620000,S.ELFASI,supplier invoice,B0000424D,-1493.82,USD,manual
B0000424,2,2024-04-26,51410000,S.ELFASI,supplier invoice,B0000424D,1493.82,USD,manual
B0000425,1,2024-07-11,420000,Z.BERRADA,service fee,B0000425D,-41234.71,USD,manual
B0000425,2,2024-07-11,51410000,Z.BERRADA,service fee,B0000425D,41234.71,USD,manual
B0000426,1,2024-06-18,620000,H.AITLA,service fee,B0000426D,-18014.12,USD,manual
B0000426,2,2024-06-18,51410000,H.AITLA,service fee,B0000426D,18014.12,USD,manual
B0000427,1,2024-08-11,620000,K.MANSOURI,supplier invoice,B0000427D,-13124.14,USD,manual
B0000427,2,2024-08-11,51410000,K.MANSOURI,supplier invoice,B0000427D,13124.14,USD,manual
B0000428,1,2024-09-19,400000,H.AITLA,utility fee,B0000428D,-30058.12,USD,manual
B0000428,2,2024-09-19,51410000,H.AITLA,utility fee,B0000428D,30058.12,USD,manual
B0000429,1,2024-11-20,420000,S.ELFASI,supplier invoice,B0000429D,-13879.28,USD,manual
B0000429,2,2024-11-20,51410000,S.ELFASI,supplier invoice,B0000429D,13879.28,USD,manual
B0000430,1,2024-07-05,400000,H.AITLA,service fee,B0000430D,-1817.77,USD,manual
B0000430,2,2024-07-05,51410000,H.AITLA,service fee,B0000430D,1817.77,USD,manual
